대여소 그룹,대여소 명,대여 일자 / 월,대여 건수
구로구,1953. 천왕역 4번출구 뒤,202001,245
구로구,1955. 디지털입구 교차로,202001,997
구로구,1956. 도야미리숯불갈비 앞,202001,457
구로구,1957. 구일고등학교 정문,202001,479
구로구,1958. 강서수도사업소민원센터,202001,452
구로구,1959. 구로구의회 앞,202001,335
구로구,1960. 화광신문사 앞,202001,805
구로구,1961. 신도림테크노근린공원,202001,1387
구로구,1962. 가리봉동주민센터,202001,529
구로구,1964. 원메디타운 앞,202001,384
구로구,1965. 삼환로즈빌아파트 105동 옆,202001,244
구로구,1966. 한마을아파트 정문상가,202001,367
구로구,1967. 참새공원(백곡경노당),202001,96
구로구,1968. 동인오피스텔 건너편 소공원,202001,163
구로구,1969. 궁동생태공원,202001,37
구로구,1971. 오정초교 앞 보도육교,202001,102
구로구,1973. 오리로와 서해안도로 교차로 앞,202001,119
구로구,1974. 신도림2차e편한세상아파트 203동 앞,202001,474
구로구,1975. 대림역 1번 출입구 밑,202001,418
구로구,1976. 남구로역 5번 출입구 앞,202001,186
구로구,1977. 천왕역 1번 출입구 앞,202001,315
구로구,1979. 구로1동우체국 앞,202001,97
구로구,1981. 천왕이펜하우스5단지 앞,202001,238
구로구,1983. 구로동롯데아파트,202001,461
구로구,1984. 구로구청,202001,528
구로구,1985. 구로도서관,202001,1309
구로구,1986. 태평양물산빌딩,202001,859
구로구,1987. 개봉아이파크아파트 앞,202001,374
구로구,1988. 고척LIGA아파트 앞,202001,710
구로구,1991. 오류동역 맞은편,202001,452
구로구,1992. 구로구배드민턴실내체육관 앞,202001,111
구로구,1993. 금강수목원아파트 앞,202001,227
구로구,1994. 삼성전자 물류센터 앞,202001,404
구로구,1996. 구일역 1번 출입구 앞,202001,322
구로구,1998. 고척교 교차로,202001,436
구로구,1999. 수궁동 성당 주변,202001,101
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202001,393
구로구,2801. 대륭포스트타워1차,202001,594
금천구,1804. 독산역 2번출구 자전거주차장,202001,507
금천구,1805. 서울디지털운동장 앞,202001,414
금천구,1806. 에이스하이엔드타워9차 앞,202001,301
금천구,1808. 에이스하이엔드타워8차 앞,202001,444
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),202001,248
금천구,1812. 갑을그레이트밸리 앞,202001,266
금천구,1814. 두산위브아파트 옆 상가건물 앞,202001,304
금천구,1816. 금천폭포공원 앞,202001,83
금천구,1819. 금천구청 앞 자전거거치대,202001,318
금천구,1820. 신한은행 시흥대로금융센터지점,202001,107
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,202001,277
금천구,1822. 서울 시흥동우체국 앞,202001,295
금천구,1823. 상신정비공업 앞,202001,183
금천구,1824. 독산근린공원 입구,202001,495
금천구,1825. 한신아파트 앞 육교 아래,202001,177
금천구,1826. 한신코아 앞,202001,258
금천구,1827. 독산보도육교 앞 자전거 보관소,202001,651
금천구,1828. 한양수자인아파트 앞,202001,257
금천구,1829. 홈플러스 금천점 앞,202001,484
금천구,1830. 빅마켓 금천점 앞,202001,439
금천구,1831. 메이퀸웨딩컨벤션 앞,202001,155
금천구,1833. 독산역 1번출구 앞 자전거보관소,202001,600
금천구,1834. 월드메르디앙 벤처센터 2차,202001,754
금천구,1835. STX V타워,202001,373
금천구,1836. 금천구립 독산도서관,202001,3
금천구,1839. 수출의 다리 아래,202001,539
금천구,1840. 솔브레인이엔지 뒤편,202001,206
금천구,1841. 가산동 주민센터,202001,406
금천구,1842. 한울중학교,202001,124
금천구,1843. 독산고등학교,202001,266
금천구,1845. 롯데캐슬골드파크1차 서문,202001,261
금천구,1846. 롯데캐슬골드파크1차 동문,202001,375
금천구,1847. 독산주공 14단지 버스정류소,202001,109
금천구,1848. 벽산 디지털밸리 5차,202001,368
금천구,1849. 대륭포스트타워5차,202001,182
금천구,1850. 코오롱테크노밸리,202001,302
금천구,1851. 가산디지털단지 7번출구,202001,755
금천구,1852. 혜명양로원 담장 옆,202001,128
금천구,1853. 서울디자인직업전문학교 앞,202001,176
금천구,1854. 가산아네스트 오피스텔 앞,202001,218
금천구,1855. 성지아파트 옆 도로변,202001,59
금천구,1856. 모두의학교,202001,276
금천구,1857. 주공14단지,202001,141
금천구,1858. 석수역1번출구 앞 (SK주유소),202001,97
금천구,1859. 대륭테크노타운 18차,202001,186
노원구,1601. 석계역 문화광장 내 자전거 보관소,202001,1181
노원구,1602. 광운대역 앞,202001,459
노원구,1603. 롯데캐슬 102동 코너(월계주유소건너),202001,565
노원구,1605. 헬스케어,202001,452
노원구,1606. 태릉입구역 3번출구,202001,445
노원구,1608. 공릉역 1번 출구 앞,202001,1224
노원구,1610. 화랑대역 2번출구 앞,202001,826
노원구,1611. 과기대 입구(우),202001,931
노원구,1616. 하계2동 공항버스정류장 옆,202001,1268
노원구,1617. 하계동 중평어린이공원 앞,202001,763
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),202001,953
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),202001,713
노원구,1623. 노원 구민회관,202001,9
노원구,1625. 상계역(4번출구),202001,1759
노원구,1628. 노일초등학교 앞,202001,312
노원구,1630. 수연빌딩 앞,202001,470
노원구,1634. 당고개공원 대여소,202001,565
노원구,1635. 상계3.4동 주민센터 대여소,202001,186
노원구,1636. 백병원 사거리 농협은행 앞,202001,1362
노원구,1637. KT 노원점 건물 앞,202001,1397
노원구,1639. 희성오피앙,202001,321
노원구,1640. 한내근린공원 북측,202001,344
노원구,1641. 한내근린공원 남측,202001,242
노원구,1642. 서울여대 남문,202001,205
노원구,1643. 태릉입구역 8번출구,202001,500
노원구,1646. 삼육대 입구,202001,139
노원구,1650. 중계근린공원내,202001,1490
노원구,1651. 맥도날드 상계점 앞,202001,415
노원구,1652. 파르코 앞,202001,196
노원구,1653. 노원역1번출구,202001,1432
노원구,1655. 공릉1단지아파트,202001,899
노원구,1656. 중앙하이츠 아파트 입구,202001,974
노원구,1657. 노원구청,202001,453
노원구,1659. 중계동 을지중학교,202001,365
노원구,1660. 서울시립과학관,202001,273
노원구,1661. 당현천근린공원,202001,442
노원구,1662. 노원역7번출구,202001,766
노원구,1663. 동해문화예술관앞,202001,1007
노원구,1664. 노해근린공원내,202001,125
노원구,1665. 양지근린공원앞,202001,430
노원구,1666. 노원소방서인근,202001,658
노원구,1667. 중계중학교,202001,600
노원구,1668. 중계역 6번출구,202001,1160
노원구,1669. 중계역 3번출구,202001,797
노원구,1670. 노원경찰서교차로,202001,754
노원구,1671. 인덕대학교,202001,353
노원구,1672. 상계동수락리버시티,202001,340
노원구,1673. 노원역 5번출구,202001,1471
노원구,1674. 서울북부고용센터앞,202001,644
노원구,1675. 월계문화체육센터,202001,108
노원구,1677. 육군사관학교 앞,202001,195
노원구,1678. 성서대학교 밀알관,202001,96
노원구,1679. 삼육대 도서관,202001,130
노원구,1680. 삼육대 제3과학관,202001,27
노원구,1681. 현대6차 아파트,202001,480
노원구,1682. 중계종합사회복지관 교차로,202001,479
노원구,1683. 노원문화예술회관,202001,709
노원구,1684. 태릉입구역 5번출구,202001,935
노원구,1685. 불암고등학교 앞 횡단보도,202001,352
노원구,1686. 온수골사거리(스타벅스앞),202001,805
노원구,1688. 마들역 7번출구,202001,535
노원구,1689. 마들역 3번출구,202001,476
노원구,1690. 도봉운전면허시험장,202001,427
노원구,1691. 노원정보도서관,202001,674
노원구,1692. 온곡초교 교차로,202001,622
노원구,1693. 원자력 병원,202001,218
도봉구,1702. 녹천역 1번출구 앞,202001,300
도봉구,1703. 도봉산광역환승센터앞,202001,124
도봉구,1705. 도봉구청 정문앞,202001,431
도봉구,1706. 기업은행 앞,202001,492
도봉구,1707. 도봉구민회관,202001,540
도봉구,1708. 보건소사거리(다비치안경창동점),202001,600
도봉구,1709. 쌍문역4번출구 주변,202001,686
도봉구,1713. 쌍문동 청소년 랜드,202001,332
도봉구,1714. 도봉문화정보도서관 삼거리,202001,177
도봉구,1715. 서울특별시교육청도봉도서관,202001,327
도봉구,1716. 하나로마트 창동점,202001,748
도봉구,1717. 시립창동운동장 입구,202001,131
도봉구,1719. 신도봉사거리 버스정류장,202001,223
도봉구,1720. 도봉구청 옆(중랑천변),202001,566
도봉구,1721. 창동역 2번출구,202001,1069
도봉구,1722. 창동청소년수련관,202001,391
도봉구,1723. 방학동학마을도서관,202001,428
도봉구,1725. 창1동주민센터,202001,186
도봉구,1726. 삼익세라믹아파트교차로,202001,438
도봉구,1727. 서울도봉초등학교인근,202001,122
도봉구,1728. 서울북부지방법원,202001,133
도봉구,1729. 파리바게트앞,202001,499
도봉구,1730. 도봉산역 교차로 앞,202001,74
도봉구,1731. 도봉고등학교 맞은편,202001,123
도봉구,1732. 우리은행 앞,202001,263
도봉구,1733. 방학사거리 (봄마당 앞),202001,536
도봉구,1734. 쌍문현대1차아파트 108동 앞,202001,520
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",202001,209
도봉구,1736. 버스정류장 앞,202001,300
도봉구,1737. 하나은행 (창동점),202001,607
도봉구,1738. 창동주공17단지 상가앞,202001,559
도봉구,1741. 제일강산수산입구,202001,768
도봉구,1742. 북한산 코오롱 하늘채,202001,404
동대문구,600. 휘경2동 주민센터,202001,56
동대문구,601. 용신동주민센터,202001,397
동대문구,602. 장안동 사거리,202001,1429
동대문구,604. 답십리초등학교 옆 공원,202001,335
동대문구,605. 신설동역8번출구,202001,505
동대문구,606. 휘경공고앞,202001,295
동대문구,607. 신이문역 2번출구,202001,278
동대문구,608. 전농삼성아파트,202001,127
동대문구,609. 제기2교,202001,736
동대문구,610. 동대문중 교차로,202001,371
동대문구,612. 시립동부병원 앞 사거리,202001,828
동대문구,613. 신설동역 10번출구 앞,202001,971
동대문구,614. 용두동 사거리,202001,720
동대문구,615. 용두동 래미안허브리츠아파트 앞,202001,457
동대문구,616. 서울시립대 앞,202001,199
동대문구,617. 청솔우성아파트 앞,202001,365
동대문구,621. 동대문중학교 옆,202001,188
동대문구,622. 전농사거리 교통섬,202001,572
동대문구,623. 서울시립대 정문 앞,202001,981
동대문구,624. 전농동 동아아파트 앞,202001,834
동대문구,625. 답십리초등학교 앞(현대시장 옆),202001,841
동대문구,626. 군자교 서측 녹지대,202001,479
동대문구,627. 장안동삼거리 교통섬,202001,574
동대문구,628. 휘봉고등학교 앞,202001,194
동대문구,630. 동대문구 보건소,202001,744
동대문구,631. 답십리역 1번출구,202001,1068
동대문구,633. 청량리 기업은행 앞,202001,844
동대문구,634. 외국어대 정문 앞,202001,899
동대문구,635. 시조사 앞 (청량고정문 옆),202001,585
동대문구,636. 세종대왕기념관 교차로,202001,318
동대문구,637. KAIST 경영대학 앞,202001,420
동대문구,638. 서울시립대 정보기술관,202001,295
동대문구,639. 서울시립대 후문,202001,519
동대문구,640. KEB하나은행 청량리역지점,202001,290
동대문구,641. 용두역 4번출구,202001,783
동대문구,642. 신답역 사거리,202001,567
동대문구,643. 동대문구민체육센터 (육교아래),202001,537
동대문구,646. 장한평역 1번출구 (국민은행앞),202001,1423
동대문구,647. 신이문역 1번출구,202001,253
동대문구,648. 장안동위더스빌옆,202001,1068
동대문구,650. 중랑교사거리,202001,946
동대문구,651. 우리은행청량리지점앞,202001,371
동대문구,652. 답십리 래미안엘파인아파트 입구,202001,150
동대문구,654. 전농동 텃골공원,202001,301
동대문구,656. 영휘원 교차로,202001,375
동대문구,657. 동대문롯데캐슬아파트 앞,202001,520
동대문구,658. 촬영소 사거리,202001,446
동대문구,659. 제기역1번출구,202001,856
동대문구,660. 동의보감타워,202001,635
동대문구,661. 경희대학교 청운관,202001,344
동대문구,663. 외대앞역 4번출구,202001,556
동대문구,664. 서울시립대 대학본부,202001,184
동작구,2002. 노들역 1번출구,202001,1047
동작구,2003. 사육신공원앞,202001,377
동작구,2007. 유한양행앞,202001,632
동작구,2008. 노량진근린공원 대방공원,202001,173
동작구,2009. 보라매역 8번출구,202001,286
동작구,2012. 녹십초요양병원앞,202001,192
동작구,2013. 장승배기역 5번출구,202001,952
동작구,2015. 신대방삼거리역 6번출구쪽,202001,805
동작구,2016. 신대방삼거리역 3번출구쪽,202001,577
동작구,2020. 장승배기역2번출구뒷편쪽,202001,338
동작구,2024. 상도역 1번출구,202001,369
동작구,2025. 흑석역 1번출구,202001,642
동작구,2026. 흑석역 4번출구,202001,169
동작구,2027. 중앙대학교 정문,202001,215
동작구,2032. 이수역 11번출구쪽,202001,794
동작구,2033. 사당동 아르테스 웨딩앞,202001,324
동작구,2034. 사당역 7번출구쪽,202001,429
동작구,2036. 정금마을 마을버스정류장,202001,261
동작구,2037. 동작역 5번출구 동작주차공원,202001,144
동작구,2038. 동작역 7번출구,202001,43
동작구,2040. 비계 버스정류소,202001,91
동작구,2041. 사당중학교 버스정류소,202001,147
동작구,2048. 삼일초등학교 인근,202001,244
동작구,2050. 노량진역 5번출구,202001,1112
동작구,2054. 삼익아파트,202001,344
동작구,2056. 동작구민 체육센터,202001,639
동작구,2057. 상도 아이파크 아파트,202001,234
동작구,2058. 노량진동 맥도널드앞,202001,869
동작구,2059. 보라매공원 정문,202001,552
동작구,2060. 남성역3번출구 뒤,202001,367
동작구,2061. 한강 현대아파트 건너편,202001,119
동작구,2062. 사당새마을금고,202001,146
동작구,2063. 대방역 4번출구,202001,580
동작구,2064. 흑석한강푸르지오 106동앞,202001,104
동작구,2065. 서울시여성가족재단,202001,432
동작구,2066. 양문교회 앞,202001,998
동작구,2067. LG전자 베스트? 대리점 앞,202001,413
동작구,2068. 총신대 앞(육교),202001,32
동작구,2069. 숭실대 입구역3번 출구 앞,202001,309
동작구,2070. 노량진역 2번 출구 앞,202001,474
동작구,2071. 대림아파트 후문 상가 옆,202001,62
동작구,237. 보라매 두산위브 건너편,202001,581
마포구,101. (구)합정동 주민센터,202001,305
마포구,102. 망원역 1번출구 앞,202001,1329
마포구,103. 망원역 2번출구 앞,202001,772
마포구,104. 합정역 1번출구 앞,202001,905
마포구,105. 합정역 5번출구 앞,202001,504
마포구,106. 합정역 7번출구 앞,202001,1109
마포구,107. 신한은행 서교동금융센터점 앞,202001,1078
마포구,108. 서교동 사거리,202001,759
마포구,109. 제일빌딩 앞,202001,686
마포구,111. 상수역 2번출구 앞,202001,496
마포구,112. 극동방송국 앞,202001,493
마포구,113. 홍대입구역 2번출구 앞,202001,2864
마포구,114. 홍대입구역 8번출구 앞,202001,1289
마포구,118. 광흥창역 2번출구 앞,202001,663
마포구,119. 서강나루 공원,202001,511
마포구,120. 신수동 사거리,202001,268
마포구,121. 마포소방서 앞,202001,340
마포구,122. 신성기사식당 앞,202001,515
마포구,124. 서강대 정문 건너편,202001,778
마포구,125. 서강대 남문 옆,202001,496
마포구,126. 서강대 후문 옆,202001,972
마포구,127. 현대벤처빌 앞,202001,271
마포구,129. 신촌역(2호선) 6번출구 옆,202001,628
마포구,130. 신촌역(2호선) 7번출구 앞,202001,828
마포구,136. 대흥동 주민센터,202001,153
마포구,142. 아현역 4번출구 앞,202001,354
마포구,143. 공덕역 2번출구,202001,513
마포구,144. 공덕역 8번출구,202001,1157
마포구,145. 공덕역 5번출구,202001,513
마포구,146. 마포역 2번출구 뒤,202001,772
마포구,147. 마포역 4번출구 뒤,202001,744
마포구,148. 용강동 주민센터 앞,202001,647
마포구,150. 서강대역 2번출구 앞,202001,643
마포구,151. 망원1동주민센터,202001,952
마포구,152. 마포구민체육센터 앞,202001,1447
마포구,153. 성산2교 사거리,202001,843
마포구,154. 마포구청역,202001,967
마포구,155. 가좌역1 번출구 뒤,202001,656
마포구,156. 서울서부지방법원 앞,202001,409
마포구,157. 애오개역 4번출구 앞,202001,541
마포구,181. 망원초록길 입구,202001,122
마포구,182. 망원2빗물펌프장 앞,202001,533
마포구,183. 하늘채코오롱아파트 건너편,202001,1268
마포구,184. SK망원동주유소 건너편,202001,780
마포구,185. 마포 신수공원 앞,202001,609
마포구,186. 월드컵공원,202001,513
마포구,199. 서울 월드컵 경기장,202001,293
마포구,400. 상암한화오벨리스크 1차 앞,202001,390
마포구,401. 상암월드컵파크 10단지 앞,202001,448
마포구,402. 상암월드컵파크 9단지 앞,202001,442
마포구,403. 부엉이공원 앞,202001,397
마포구,405. DMC빌 앞,202001,335
마포구,406. 상암월드컵파크 7단지 앞,202001,279
마포구,407. 마포구 육아종합지원센터,202001,393
마포구,408. LG CNS앞,202001,563
마포구,409. 누리꿈스퀘어 옆,202001,1188
마포구,410. 상암중학교 옆,202001,218
마포구,411. DMC홍보관,202001,508
마포구,412. DMC산학협력연구센터 앞,202001,810
마포구,413. 상암월드컵파크 3단지 후문,202001,386
마포구,414. 상암동주민센터 옆,202001,566
마포구,415. DMC역 9번출구 앞,202001,1188
마포구,416. 상암월드컵파크 1단지 교차로,202001,526
마포구,417. DMC역 2번출구 옆,202001,737
마포구,418. 월드컵경기장역 3번출구 옆,202001,782
마포구,419. 홈플러스 앞,202001,1051
마포구,420. 서울시 공공자전거 상암센터,202001,263
마포구,421. 마포구청 앞,202001,1127
마포구,422. 문화비축기지,202001,155
마포구,424. 롯데하이마트 (상암월드컵점),202001,213
마포구,425. DMC첨단산업센터,202001,224
마포구,426. 서울신용보증재단,202001,449
마포구,427. 성산시영아파트,202001,498
마포구,432. 마포중앙도서관,202001,577
마포구,436. 이대역 5번출구,202001,338
마포구,437. 대흥역 1번출구,202001,405
마포구,438. 성산2-1 공영주차장,202001,824
마포구,439. 마포어린이공원,202001,673
마포구,440. 하늘공원 입구,202001,157
서대문구,110. 사천교,202001,458
서대문구,115. 사루비아 빌딩 앞,202001,795
서대문구,116. 일진아이윌아파트 옆,202001,789
서대문구,117. 홍은사거리,202001,1026
서대문구,123. 문화촌 공원,202001,689
서대문구,128. 신촌역(2호선) 1번출구 옆,202001,1036
서대문구,131. 증산2교,202001,786
서대문구,133. 해담는다리,202001,894
서대문구,134. 연세로 명물길,202001,486
서대문구,135. 명물길 원형무대 앞,202001,345
서대문구,137. NH농협 신촌지점 앞,202001,236
서대문구,138. 신촌동 제1공영주차장 앞,202001,322
서대문구,139. 연세대 정문 건너편,202001,304
서대문구,140. 이화여대 후문,202001,298
서대문구,141. 연대 대운동장 옆,202001,337
서대문구,158. 독립문 어린이 공원,202001,372
서대문구,159. 이대역 4번 출구,202001,216
서대문구,160. 북아현동 가구거리,202001,440
서대문구,161. 무악재역1번 출구,202001,219
서대문구,162. 봉원고가차도 밑,202001,570
서대문구,163. 명지전문대학교 정문 앞,202001,213
서대문구,164. 북가좌1동 주민센터,202001,358
서대문구,165. 중앙근린공원,202001,628
서대문구,166. 가재울 초등학교,202001,971
서대문구,167. 연가초등학교 옆,202001,394
서대문구,169. 북가좌 삼거리,202001,321
서대문구,170. 가재울 뉴타운 주유소 옆,202001,545
서대문구,171. 임광빌딩 앞,202001,311
서대문구,173. 서대문역 8번출구 앞,202001,296
서대문구,175. 홍연2교옆,202001,914
서대문구,176. 명지대학교 도서관,202001,725
서대문구,177. 북가좌 초등학교,202001,301
서대문구,178. 증산3교 앞,202001,492
서대문구,179. 가좌역 4번출구 앞,202001,854
서대문구,180. 충정로역 7번출구 아래,202001,444
서대문구,188. 홍은동 정원여중 입구,202001,511
서대문구,191. 서우빌딩(바른학원),202001,368
서대문구,192. 연서어린이공원,202001,422
서대문구,194. 증산교 앞,202001,690
서대문구,195. 모래내고가차도,202001,326
서대문구,196. 연희교차로 인근,202001,214
서대문구,198. 충정2교,202001,356
서대문구,3100. 북성초교,202001,201
서대문구,3101. 서대문구청,202001,576
서대문구,3102. 연희삼거리,202001,550
서대문구,3103. 홍제삼거리 북측,202001,255
서대문구,3104. e편한세상 신촌4단지 앞,202001,322
서대문구,3105. 홍은센트레빌 아파트 앞,202001,304
서대문구,3106. 홍남교 두바퀴쉼터,202001,876
서대문구,3107. 연희초등학교 앞,202001,304
서초구,2201. 본마을 정류소 앞,202001,82
서초구,2202.청계산입구역 1번출구,202001,751
서초구,2203. 청계산입구역 2번출구,202001,121
서초구,2205. 내곡3단지 어린이공원 앞,202001,318
서초구,2206. 언남초등학교 앞,202001,501
서초구,2207. 내곡파출소 뒤 정자,202001,67
서초구,2210. 반포1동 주민센터 앞,202001,167
서초구,2211. 서초구립반포도서관 앞,202001,412
서초구,2212.서초현대4차아파트 201동 맞은편,202001,264
서초구,2213. 고속터미널역 5번출구 앞,202001,636
서초구,2214. 신반포역 2번출구 앞,202001,304
서초구,2215. 반포종합운동장 입구,202001,255
서초구,2217.아크로리버뷰 부지 앞,202001,531
서초구,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",202001,1587
서초구,2220. 반포본동 주민센터 앞,202001,724
서초구,2221.하나은행 방배동지점 앞,202001,343
서초구,2222.사당역 12번출구 뒤,202001,709
서초구,2223. 방배래미안 정문 앞,202001,181
서초구,2225.백석예술대학교 제3캠퍼스 앞,202001,92
서초구,2226. 신동아럭스빌아파트 앞,202001,104
서초구,2227.방배열린문화센터 앞,202001,337
서초구,2228.뒷벌공원 옆,202001,686
서초구,2229.로고스교회 맞은 편,202001,153
서초구,2230.이수역 4번 출구,202001,704
서초구,2231. 삼성타운(삼성생명) A동 맞은편,202001,910
서초구,2233. 서초신동아1차아파트 옆,202001,469
서초구,2235.KT 서초지사 앞,202001,308
서초구,2237.서울남부터미널 대합실 입구,202001,479
서초구,2239.교대역 6번출구,202001,272
서초구,2241.양재전화국 사거리,202001,187
서초구,2242.양재역 11번 출구 앞,202001,565
서초구,2243.서울가정법원,202001,425
서초구,2244.교육개발원입구 교차로,202001,553
서초구,2245.양재초등학교 맞은편,202001,342
서초구,2246. 서울시 품질시험소 앞,202001,350
서초구,2247.섬들근린공원,202001,657
서초구,2248. 서초리슈빌S 글로벌 앞,202001,270
서초구,2249. 우솔초등학교 맞은편,202001,99
서초구,2250. 서초유치원 맞은편,202001,238
서초구,2251. 더케이호텔 입구(양재2),202001,485
서초구,2252. 하이브랜드 앞,202001,824
서초구,2255.시민의숲역 1번출구 옆,202001,961
서초구,2256.양재동 꽃시장 입구,202001,261
서초구,2257. 하나로클럽 양재점 맞은편,202001,91
서초구,2258.구룡사 삼거리,202001,203
서초구,2259. 잠원역 3번-4번 출구사이,202001,402
서초구,2262. 한신16차아파트 119동 앞,202001,566
서초구,2263. 바우뫼문화복지회관,202001,387
서초구,2264. 이수역 1번출구,202001,924
서초구,2265. 이수고가차도 남단,202001,536
서초구,2266. 서초역 3번출구,202001,501
서초구,2268. 서초4동주민센터,202001,308
서초구,2269. 주홍교 하부,202001,158
서초구,2270. 서초포레스타 7단지,202001,124
서초구,2271. 내방역 8번출구 앞,202001,293
서초구,2272. 교대입구 교차로,202001,158
서초구,2273. 일동제약 사거리,202001,283
서초구,2274. 양재시민의숲역 3번출구,202001,692
서초구,2275. 염곡치안센터 건너편,202001,25
서초구,2276. 영동1교 (양재천근린공원),202001,362
서초구,2277. 길마중4교 하부,202001,364
서초구,2279. 교대역 5번출구뒤,202001,619
서초구,2280. 서울서초고용센터앞,202001,317
서초구,2281. 연세사랑병원신관앞,202001,158
서초구,2282. 방배래미안아트힐 101동앞,202001,161
서초구,2283. 그룹한빌딩옆,202001,142
서초구,2284. CJ오쇼핑앞,202001,166
서초구,2285. LH서초3단지 301동 맞은편,202001,307
서초구,2286. 탑성마을입구,202001,41
서초구,2287. 능안마을입구,202001,7
서초구,2288. 안골마을입구,202001,37
서초구,2289. 남태령역 2번출구,202001,90
서초구,2290. 서래마을파리15구공원앞,202001,362
서초구,2292. 무지개아파트 앞,202001,267
서초구,2293. SPC 앞,202001,360
서초구,2294. 두상빌딩 앞,202001,475
서초구,2297. 남부터미널역 1번출구,202001,350
서초구,2298. 래미안서초스위트앞,202001,188
서초구,2299. 한전아트센터 앞,202001,468
서초구,2501. 서초 포레스타5단지,202001,284
서초구,2502. 서초역1번출구 앞,202001,260
서초구,2503. 반포1동 서초빌딩 앞,202001,419
서초구,2504. 신사역 4번출구 뒤,202001,332
서초구,2505. 우성아파트사거리 (기업은행앞),202001,579
서초구,2506. LG유플러스 (방배사옥),202001,189
서초구,2508. 양재이스타빌 앞,202001,390
서초구,2509. KT반포지사,202001,350
서초구,2510. JW타워,202001,168
서초구,2511. 이수역 6번출구 앞,202001,356
성동구,3511. 응봉역 1번출구,202001,898
성동구,3513. 상왕십리역 1번출구,202001,789
성동구,3514. 왕십리교회옆,202001,892
성동구,3515. 서울숲 관리사무소,202001,568
성동구,3519. 용답역 1번 출구,202001,1089
성동구,3522. 사근삼거리,202001,19
성동구,3525. 금호스포츠센터앞,202001,194
성동구,3527. 왕십리 자이아파트,202001,87
성동구,3530. 왕십리자이아파트 후문(삼거리),202001,215
성동구,3531. 논골사거리(금호도서관 입구),202001,158
성동구,3532. 왕십리KCC스위첸아파트,202001,78
성동구,3538. 서울숲 IT캐슬,202001,249
성동구,506. 금호 어울림 아파트 앞,202001,210
성동구,507. 성수아이에스비즈타워 앞,202001,778
성동구,508. 성수아카데미타워 앞,202001,714
성동구,509. 이마트 버스정류소 옆,202001,1407
성동구,510. 서울숲 남문 버스정류소 옆,202001,279
성동구,511. 서울숲역 4번 출구 옆,202001,580
성동구,512. 뚝섬역 1번 출구 옆,202001,1161
성동구,513. 뚝섬역 5번 출구 정류소 옆,202001,1121
성동구,514. 성수사거리 버스정류장 앞,202001,1001
성동구,518. 청계천 박물관 앞,202001,464
성동구,519. 양지사거리,202001,520
성동구,520. 상왕십리역 4번 출구 앞,202001,423
성동구,521. 왕십리역 11번 출구 앞,202001,890
성동구,522. 금호역 1번출구 앞,202001,144
성동구,523. 옥수동성당 옆,202001,77
성동구,524. 래미안금호하이리버 아파트 102동 옆,202001,179
성동구,525. 한양대병원사거리,202001,1156
성동구,526. 용답토속공원 앞,202001,533
성동구,529. 장한평역 8번 출구 앞,202001,651
성동구,530. 청계벽산아파트 앞,202001,756
성동구,533. 우리은행 금호동 지점 앞,202001,137
성동구,534. 금호사거리,202001,210
성동구,535. 응봉삼거리,202001,374
성동구,536. 행당역 2번출구 앞,202001,370
성동구,537. 한양대후문역 부근,202001,473
성동구,538. 답십리역 8번출구 앞,202001,363
성동구,550. 서울시설공단 앞,202001,574
성동구,556. 달맞이공원,202001,66
성동구,557. 도선동 주민센터 앞,202001,488
성동구,558. 성동광진 교육지원청 앞,202001,624
성동구,559. 왕십리역 4번 출구 건너편,202001,1025
성동구,560. 비전교회 앞,202001,770
성동구,561. 서울숲역 2번출구 앞,202001,621
성동구,562. 군자지하보도 앞,202001,524
성동구,563. 성동세무서 건너편,202001,1035
성동구,564. 금호역 3번출구,202001,63
성동구,565. 옥수역 3번출구,202001,1222
성동구,567. 성수역 2번출구 앞,202001,1786
성동구,568. 청계8가사거리 부근,202001,1237
성동구,569. 응봉현대아파트 정류소,202001,130
성동구,578. 성동세무서 부근,202001,783
성동구,579. 마장역 4번출구,202001,643
성동구,580. 신금호역 3번출구 뒤,202001,33
성동구,581. 용답초등학교,202001,264
성동구,582. 경일중학교 앞,202001,612
성동구,583. 청계천 생태교실 앞,202001,1117
성동구,585. 성수2가1동 공영주차장 인근,202001,1006
성동구,586. 마장동 주민센터,202001,281
성동구,587. 유니베라 앞,202001,617
성동구,589. 성수역3번출구,202001,1410
성동구,594. 중랑물재생센터(서울새활용플라자),202001,260
성북구,1302. 한성대입구역6번출구 뒤,202001,355
성북구,1303. 돈암초교 입구,202001,565
성북구,1304. 만해공원,202001,248
성북구,1305. 성북구청,202001,398
성북구,1306. 한성대입구역2번출구,202001,650
성북구,1308. 안암로터리 버스정류장 앞,202001,2111
성북구,1314. 정릉꿈에그린1단지 201동 앞,202001,199
성북구,1315. 고려사대부속중고 정문,202001,131
성북구,1316. 고려사대부속중고 건너편,202001,127
성북구,1318. 길음역 3번출구 뒤,202001,444
