대여소 명,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106
1687. 서울월드컵경기장 테스트,3.0,,1.0,1.0,,,,,,,,,,,,,,,
1688. 마들역 7번출구,550.0,535.0,578.0,1272.0,1974.0,2310.0,2414.0,2284.0,1481.0,2107.0,2247.0,1602.0,940.0,676.0,1010.0,1817.0,2149.0,2042.0,2496.0
1689. 마들역 3번출구,480.0,476.0,453.0,861.0,1218.0,1423.0,1766.0,1791.0,1124.0,1606.0,1636.0,1331.0,759.0,434.0,651.0,1175.0,1735.0,1635.0,1918.0
169. 북가좌 삼거리,356.0,321.0,317.0,444.0,635.0,782.0,915.0,628.0,359.0,595.0,557.0,427.0,286.0,177.0,199.0,362.0,542.0,515.0,545.0
1690. 도봉운전면허시험장,445.0,427.0,405.0,798.0,1045.0,1361.0,1655.0,1779.0,1032.0,1268.0,1412.0,1071.0,622.0,397.0,644.0,1044.0,1565.0,1593.0,1828.0
1691. 노원정보도서관,643.0,674.0,301.0,471.0,602.0,764.0,1063.0,1085.0,730.0,1010.0,1080.0,832.0,473.0,315.0,468.0,873.0,1261.0,1305.0,1593.0
1692. 온곡초교 교차로,600.0,622.0,606.0,1085.0,1317.0,1608.0,1711.0,1306.0,797.0,1120.0,1024.0,883.0,679.0,393.0,482.0,875.0,1314.0,1121.0,1445.0
1693. 원자력 병원,192.0,218.0,217.0,296.0,336.0,403.0,618.0,464.0,273.0,411.0,430.0,333.0,275.0,146.0,231.0,418.0,648.0,516.0,600.0
1694.월계세양청마루아파트 후문,,,,,0.0,,,,,,,,,,,,,,
1695.월계미륭아파트 정문,,,,,,,,536.0,511.0,853.0,829.0,708.0,558.0,283.0,376.0,598.0,865.0,815.0,1005.0
1696.수락리버시티4단지,,,,,1.0,48.0,535.0,523.0,381.0,591.0,606.0,344.0,283.0,151.0,275.0,459.0,602.0,525.0,750.0
1697.상계주공2단지 219동,,,,,2.0,78.0,1131.0,1231.0,863.0,1131.0,1061.0,958.0,671.0,440.0,462.0,821.0,1087.0,1078.0,1257.0
170. 가재울 뉴타운 주유소 옆,608.0,545.0,541.0,1119.0,1447.0,1482.0,1648.0,1381.0,1029.0,1454.0,1128.0,735.0,491.0,387.0,507.0,867.0,1290.0,1375.0,1543.0
1700.상계보람아파트 202동,,,,,2.0,55.0,797.0,885.0,659.0,806.0,892.0,851.0,646.0,322.0,389.0,771.0,1171.0,1005.0,1406.0
1702. 녹천역 1번출구 앞,345.0,300.0,276.0,574.0,716.0,1000.0,1014.0,836.0,541.0,733.0,708.0,533.0,360.0,206.0,346.0,591.0,705.0,662.0,766.0
1703. 도봉산광역환승센터앞,129.0,124.0,183.0,527.0,815.0,948.0,852.0,617.0,363.0,786.0,702.0,384.0,197.0,120.0,200.0,297.0,501.0,472.0,476.0
1705. 도봉구청 정문앞,512.0,431.0,524.0,990.0,1520.0,1850.0,1841.0,1695.0,1093.0,1530.0,1540.0,986.0,602.0,437.0,561.0,1080.0,1485.0,1506.0,1807.0
1706. 기업은행 앞,576.0,492.0,534.0,923.0,1194.0,1460.0,1392.0,1201.0,741.0,1003.0,1008.0,718.0,397.0,243.0,399.0,550.0,860.0,712.0,818.0
1707. 도봉구민회관,622.0,540.0,515.0,926.0,1065.0,1278.0,1557.0,1354.0,817.0,1213.0,1065.0,969.0,605.0,402.0,556.0,954.0,1333.0,1302.0,1651.0
1708. 보건소사거리(다비치안경창동점),668.0,600.0,632.0,1149.0,1562.0,1889.0,2182.0,2188.0,1324.0,1838.0,2170.0,1498.0,788.0,486.0,742.0,1366.0,1834.0,1762.0,2094.0
1709. 쌍문역4번출구 주변,678.0,686.0,705.0,1193.0,1766.0,2045.0,1993.0,1564.0,784.0,1202.0,1147.0,927.0,527.0,334.0,492.0,824.0,1280.0,1120.0,1350.0
171. 임광빌딩 앞,350.0,311.0,342.0,619.0,817.0,665.0,781.0,716.0,520.0,692.0,865.0,727.0,452.0,270.0,286.0,541.0,750.0,756.0,808.0
1713. 쌍문동 이안아파트 앞,,,,,,,,741.0,143.0,225.0,245.0,253.0,297.0,139.0,143.0,314.0,550.0,393.0,573.0
1713. 쌍문동 청소년 랜드,341.0,332.0,346.0,703.0,1051.0,1142.0,1184.0,,,,,,,,,,,,
1714. 도봉문화정보도서관 삼거리,152.0,177.0,144.0,190.0,228.0,244.0,337.0,216.0,143.0,198.0,203.0,285.0,197.0,88.0,127.0,307.0,542.0,397.0,471.0
1715. 서울특별시교육청도봉도서관,358.0,327.0,280.0,723.0,1141.0,1596.0,1454.0,1280.0,759.0,1390.0,1350.0,810.0,369.0,285.0,482.0,808.0,1137.0,1054.0,1149.0
1716. 하나로마트 창동점,751.0,748.0,735.0,1688.0,2438.0,3036.0,2962.0,2772.0,1625.0,2932.0,2899.0,1826.0,983.0,608.0,1116.0,1970.0,2667.0,1696.0,1608.0
1717. 시립창동운동장 입구,158.0,131.0,98.0,334.0,396.0,435.0,526.0,495.0,253.0,467.0,487.0,280.0,167.0,132.0,179.0,272.0,452.0,437.0,515.0
1719. 신도봉사거리 버스정류장,257.0,223.0,239.0,459.0,570.0,672.0,769.0,780.0,507.0,765.0,806.0,576.0,328.0,228.0,285.0,518.0,736.0,741.0,904.0
1720. 도봉구청 옆(중랑천변),460.0,566.0,748.0,2245.0,3596.0,3905.0,3450.0,3285.0,1969.0,4325.0,3314.0,1554.0,861.0,613.0,1187.0,1891.0,2714.0,2525.0,2459.0
1721. 창동역 2번출구,1307.0,1069.0,1124.0,1953.0,2470.0,3110.0,3440.0,3574.0,2133.0,3012.0,3520.0,2861.0,1497.0,906.0,1466.0,2404.0,3039.0,3031.0,3677.0
1722. 창동청소년수련관,403.0,391.0,328.0,725.0,1031.0,1174.0,1230.0,1189.0,774.0,1226.0,1357.0,835.0,397.0,255.0,415.0,719.0,965.0,1092.0,1284.0
1723. 방학동학마을도서관,458.0,428.0,394.0,811.0,1113.0,1310.0,1140.0,732.0,434.0,673.0,688.0,514.0,245.0,142.0,225.0,373.0,661.0,613.0,587.0
1725. 창1동주민센터,247.0,186.0,153.0,334.0,475.0,614.0,659.0,619.0,402.0,518.0,509.0,431.0,266.0,146.0,206.0,483.0,450.0,247.0,586.0
1726. 삼익세라믹아파트교차로,550.0,438.0,445.0,1083.0,1578.0,1992.0,1658.0,1357.0,896.0,1683.0,1520.0,964.0,545.0,377.0,555.0,997.0,1367.0,1383.0,1415.0
1727. 서울도봉초등학교인근,168.0,122.0,130.0,274.0,413.0,472.0,549.0,503.0,424.0,648.0,569.0,366.0,209.0,121.0,211.0,378.0,510.0,534.0,655.0
1728. 서울북부지방법원,130.0,133.0,128.0,338.0,548.0,719.0,568.0,418.0,251.0,416.0,353.0,245.0,137.0,90.0,123.0,322.0,336.0,308.0,344.0
1729. 파리바게트앞,549.0,499.0,485.0,956.0,1438.0,1680.0,1077.0,1212.0,903.0,1401.0,1316.0,815.0,442.0,273.0,414.0,728.0,997.0,1101.0,923.0
173. 서대문역 8번출구 앞,325.0,296.0,301.0,522.0,736.0,732.0,882.0,755.0,549.0,707.0,813.0,565.0,390.0,222.0,278.0,604.0,937.0,787.0,1019.0
1730. 도봉산역 교차로 앞,74.0,74.0,84.0,283.0,429.0,472.0,530.0,350.0,158.0,338.0,294.0,182.0,92.0,57.0,105.0,182.0,273.0,250.0,288.0
1731. 도봉고등학교 맞은편,121.0,123.0,125.0,241.0,355.0,386.0,455.0,348.0,248.0,351.0,284.0,237.0,159.0,80.0,137.0,285.0,414.0,338.0,452.0
1732. 우리은행 앞,279.0,263.0,279.0,517.0,819.0,1138.0,1153.0,971.0,563.0,773.0,876.0,548.0,316.0,188.0,251.0,419.0,579.0,569.0,715.0
1733. 방학사거리 (봄마당 앞),537.0,536.0,497.0,1016.0,1701.0,2039.0,1901.0,1835.0,1188.0,2153.0,2120.0,1425.0,794.0,507.0,819.0,1252.0,1411.0,1243.0,1337.0
1734. 쌍문현대1차아파트 108동 앞,569.0,520.0,442.0,831.0,1270.0,1518.0,1383.0,1193.0,619.0,1014.0,942.0,835.0,547.0,288.0,339.0,735.0,1031.0,945.0,1249.0
"1735. 도봉역 1,2번 출구사이 건너편",259.0,209.0,233.0,486.0,749.0,1008.0,1134.0,1011.0,582.0,867.0,974.0,637.0,330.0,219.0,365.0,657.0,899.0,898.0,1226.0
1736. 버스정류장 앞,349.0,300.0,306.0,445.0,580.0,598.0,826.0,775.0,371.0,283.0,497.0,421.0,244.0,159.0,225.0,458.0,657.0,609.0,806.0
1737. 하나은행 (창동점),639.0,607.0,565.0,1067.0,1927.0,2435.0,2565.0,2534.0,1401.0,2534.0,2503.0,1696.0,895.0,603.0,1004.0,1718.0,2285.0,2242.0,2473.0
1738. 창동주공17단지 상가앞,614.0,559.0,575.0,1080.0,1631.0,1933.0,1964.0,1994.0,1193.0,2208.0,2008.0,1364.0,824.0,592.0,979.0,1533.0,2102.0,1918.0,2282.0
1741. 제일강산수산입구,815.0,768.0,770.0,1772.0,2758.0,3029.0,3213.0,2543.0,1494.0,2717.0,2570.0,1655.0,926.0,581.0,892.0,1904.0,2919.0,2506.0,2712.0
1742. 북한산 코오롱 하늘채,409.0,404.0,366.0,585.0,952.0,1204.0,1534.0,1630.0,1116.0,1836.0,1880.0,1372.0,711.0,475.0,654.0,1443.0,2049.0,1895.0,2144.0
1743.창동19단지아파트 관리사무소앞,,,,,1.0,,418.0,771.0,568.0,924.0,1101.0,738.0,431.0,285.0,502.0,849.0,1197.0,1199.0,1471.0
1744.KT방학지사 앞,,,,,92.0,169.0,635.0,808.0,566.0,826.0,945.0,687.0,510.0,348.0,448.0,821.0,1121.0,1041.0,1252.0
1746. 다이소방학점 앞,,,,,2.0,,,354.0,327.0,485.0,623.0,400.0,279.0,168.0,281.0,470.0,681.0,797.0,865.0
1748. 피자헛 앞(도봉병원 옆),,,,,1.0,,236.0,531.0,402.0,558.0,673.0,474.0,221.0,112.0,214.0,508.0,749.0,729.0,928.0
1749. ESA아파트 상가 앞,,,,,3.0,,531.0,1040.0,711.0,1115.0,1202.0,995.0,462.0,282.0,421.0,700.0,1139.0,1168.0,1435.0
175. 홍연2교옆,991.0,914.0,913.0,2050.0,2848.0,3051.0,3197.0,2707.0,1847.0,3148.0,2788.0,1692.0,1066.0,744.0,1105.0,2173.0,2784.0,2552.0,2807.0
1750. 창포원 남쪽 입구,,,,,1.0,,,870.0,731.0,1580.0,1483.0,671.0,445.0,322.0,642.0,930.0,1439.0,1267.0,1121.0
1751. 창원초등학교 교차로,,,,,1.0,,,360.0,361.0,512.0,465.0,486.0,286.0,178.0,269.0,443.0,648.0,809.0,894.0
1752. 창동 주공 4단지 입구 옆,,,,,3.0,,352.0,597.0,441.0,576.0,677.0,513.0,288.0,221.0,291.0,612.0,793.0,785.0,1071.0
1753.창동 현대2차아파트(209동),,,,,1.0,,,,,,,,,,,,,,
1754. 창동시장입구 사거리,,,,,1.0,,295.0,804.0,498.0,801.0,975.0,713.0,422.0,267.0,367.0,814.0,1221.0,1109.0,1243.0
1755. 롯데칠성음료 앞,,,,,1.0,,,,,,,,,,,,,,
1756.서울북부광역등기국,,,,,1.0,,178.0,252.0,173.0,309.0,342.0,336.0,212.0,146.0,189.0,239.0,356.0,277.0,323.0
1757.솔밭공원역 1번출구 앞,,,,,3.0,1.0,218.0,396.0,306.0,497.0,487.0,391.0,247.0,196.0,296.0,423.0,559.0,574.0,609.0
1758.북서울교회 버스정류소 앞,,,,,1.0,,314.0,507.0,381.0,653.0,752.0,582.0,312.0,197.0,351.0,564.0,784.0,740.0,831.0
1759.서울북부지방법원 앞,,,,,1.0,,206.0,466.0,347.0,678.0,616.0,443.0,236.0,180.0,272.0,495.0,704.0,563.0,576.0
176. 명지대학교 도서관,776.0,725.0,697.0,1429.0,2235.0,2574.0,2550.0,1997.0,1243.0,1894.0,1887.0,1231.0,735.0,498.0,757.0,1542.0,2096.0,1887.0,2048.0
1760.다락원체육공원 입구,,,,,1.0,,,,,,,,,,,,,,
1761.방학중학교 앞,,,,,1.0,,284.0,582.0,329.0,577.0,635.0,456.0,257.0,185.0,258.0,397.0,658.0,521.0,591.0
1762.북한산 한신휴플러스APT앞,,,,,2.0,,,674.0,741.0,1133.0,1353.0,1223.0,705.0,469.0,548.0,962.0,1556.0,1572.0,1921.0
1765.쌍문역 1번 출구(양산부인과 빌딩),,,,,,,291.0,881.0,591.0,924.0,1105.0,826.0,452.0,237.0,473.0,894.0,1422.0,1250.0,1584.0
1766.소피아 관광호텔 앞,,,,,1.0,,1.0,,,,,,,,,,,,
1767.태양중앙교회 앞,,,,,1.0,,,732.0,909.0,1507.0,1790.0,1196.0,734.0,476.0,739.0,1078.0,1602.0,1612.0,1991.0
1768.신동아타워 버스정류소,,,,,1.0,,373.0,620.0,450.0,641.0,824.0,657.0,394.0,244.0,333.0,645.0,809.0,694.0,808.0
1769.신동아아파트 교차로,,,,,2.0,,,,,,,,,,,,,,
177. 북가좌 초등학교,275.0,301.0,296.0,487.0,617.0,752.0,846.0,766.0,541.0,788.0,797.0,573.0,418.0,269.0,319.0,568.0,800.0,785.0,929.0
1770.강북성복교회 주변,,,,,1.0,,638.0,,,,,,,,,,,,
1770.도봉한신아파트 주변,,,,,,,,1096.0,,460.0,693.0,490.0,219.0,201.0,331.0,550.0,866.0,781.0,942.0
1771.성원APT버스정류소,,,,,2.0,,474.0,910.0,639.0,1017.0,1150.0,871.0,548.0,332.0,450.0,842.0,1311.0,1139.0,1272.0
1772.시립도봉노인복지관 버스정류소,,,,,2.0,,254.0,495.0,272.0,483.0,694.0,656.0,332.0,213.0,220.0,481.0,776.0,720.0,900.0
1774.반석교회(쌍문동),,,,,1.0,,110.0,331.0,260.0,420.0,433.0,402.0,323.0,163.0,227.0,467.0,559.0,547.0,728.0
1775.신원리베르텔 앞,,,,,2.0,,290.0,531.0,365.0,658.0,873.0,720.0,476.0,276.0,396.0,667.0,1030.0,964.0,1187.0
178. 증산3교 앞,561.0,492.0,455.0,955.0,1279.0,1519.0,1680.0,1399.0,933.0,1525.0,1583.0,1017.0,780.0,574.0,741.0,1120.0,1437.0,1449.0,1741.0
179. 가좌역 4번출구 앞,937.0,854.0,784.0,1240.0,1648.0,1820.0,2062.0,1365.0,981.0,1235.0,1307.0,1183.0,789.0,613.0,687.0,1224.0,1648.0,1538.0,1786.0
180. 충정로역 7번출구 아래,477.0,444.0,466.0,861.0,1085.0,1094.0,1052.0,912.0,719.0,970.0,937.0,691.0,489.0,296.0,447.0,766.0,831.0,1051.0,1089.0
1804. 독산역 2번출구 자전거주차장,561.0,507.0,566.0,967.0,1494.0,1595.0,1507.0,1440.0,1030.0,1940.0,1552.0,1027.0,636.0,452.0,586.0,1057.0,1427.0,1203.0,1619.0
1805. 서울디지털운동장 앞,498.0,414.0,451.0,569.0,745.0,821.0,951.0,813.0,492.0,796.0,994.0,665.0,477.0,271.0,374.0,618.0,952.0,700.0,1015.0
1806. 에이스하이엔드타워9차 앞,362.0,301.0,324.0,526.0,680.0,778.0,920.0,753.0,551.0,858.0,891.0,729.0,516.0,321.0,381.0,807.0,1098.0,918.0,1108.0
1808. 에이스하이엔드타워8차 앞,479.0,444.0,453.0,523.0,631.0,624.0,988.0,940.0,591.0,960.0,1006.0,779.0,521.0,304.0,416.0,776.0,1023.0,808.0,1030.0
1809. LG전자 별관동(호서대 벤처타워 맞은편),274.0,248.0,261.0,315.0,339.0,416.0,512.0,470.0,319.0,486.0,549.0,432.0,284.0,167.0,246.0,506.0,678.0,475.0,741.0
181. 망원초록길 입구,99.0,122.0,173.0,762.0,876.0,772.0,658.0,494.0,191.0,633.0,486.0,285.0,161.0,135.0,293.0,592.0,821.0,1256.0,2387.0
1812. 갑을그레이트밸리 앞,265.0,266.0,268.0,392.0,676.0,868.0,968.0,889.0,546.0,1022.0,1154.0,799.0,445.0,282.0,382.0,596.0,907.0,820.0,1070.0
1814. 두산위브아파트 옆 상가건물 앞,377.0,304.0,268.0,322.0,532.0,724.0,957.0,901.0,723.0,1098.0,1161.0,884.0,517.0,305.0,425.0,670.0,926.0,853.0,1153.0
1816. 금천폭포공원 앞,97.0,83.0,64.0,198.0,355.0,374.0,376.0,354.0,190.0,271.0,267.0,198.0,179.0,64.0,105.0,171.0,272.0,303.0,306.0
1819. 금천구청 앞 자전거거치대,265.0,318.0,277.0,386.0,750.0,893.0,818.0,790.0,581.0,845.0,913.0,632.0,320.0,231.0,318.0,542.0,692.0,749.0,822.0
182. 망원2빗물펌프장 앞,547.0,533.0,730.0,2661.0,3699.0,4290.0,3977.0,3654.0,1657.0,3844.0,3251.0,1539.0,895.0,715.0,1511.0,2746.0,4628.0,3667.0,2314.0
1820. 신한은행 시흥대로금융센터지점,96.0,107.0,75.0,214.0,360.0,356.0,444.0,458.0,317.0,547.0,522.0,293.0,177.0,104.0,175.0,229.0,405.0,338.0,377.0
1821. 홈플러스 시흥점 맞은편 다비치안경 앞,286.0,277.0,276.0,421.0,791.0,916.0,983.0,880.0,634.0,910.0,1060.0,642.0,374.0,211.0,337.0,518.0,816.0,810.0,1024.0
1822. 서울 시흥동우체국 앞,320.0,295.0,283.0,514.0,1007.0,1140.0,1271.0,1249.0,784.0,1290.0,1417.0,772.0,460.0,343.0,529.0,735.0,754.0,688.0,885.0
1823. 상신정비공업 앞,289.0,183.0,182.0,326.0,515.0,547.0,612.0,540.0,329.0,421.0,473.0,364.0,146.0,74.0,74.0,228.0,336.0,328.0,425.0
1824. 독산근린공원 입구,492.0,495.0,597.0,1542.0,2142.0,2569.0,2435.0,2217.0,1501.0,3190.0,2779.0,1382.0,837.0,513.0,960.0,1745.0,2649.0,2147.0,2246.0
1825. 한신아파트 앞 육교 아래,160.0,177.0,140.0,365.0,606.0,730.0,779.0,720.0,483.0,889.0,820.0,510.0,337.0,231.0,361.0,649.0,790.0,736.0,663.0
1826. 한신코아 앞,300.0,258.0,258.0,485.0,856.0,800.0,681.0,610.0,398.0,915.0,699.0,297.0,237.0,170.0,286.0,443.0,654.0,697.0,574.0
1827. 독산보도육교 앞 자전거 보관소,673.0,651.0,838.0,2817.0,4403.0,4255.0,3921.0,3563.0,2070.0,5010.0,4169.0,1824.0,1247.0,982.0,1470.0,2422.0,3756.0,3280.0,3368.0
1828. 한양수자인아파트 앞,342.0,257.0,242.0,309.0,508.0,526.0,937.0,814.0,601.0,828.0,1050.0,759.0,442.0,156.0,137.0,460.0,735.0,790.0,965.0
1829. 홈플러스 금천점 앞,481.0,484.0,488.0,628.0,1083.0,1154.0,1342.0,1301.0,936.0,1431.0,1582.0,928.0,535.0,339.0,507.0,855.0,966.0,921.0,1104.0
183. 하늘채코오롱아파트 건너편,1478.0,1268.0,1290.0,2442.0,2903.0,3511.0,3504.0,2589.0,1842.0,2626.0,2706.0,1945.0,1284.0,808.0,1323.0,2197.0,2629.0,2562.0,3156.0
1830. 빅마켓 금천점 앞,490.0,439.0,429.0,558.0,876.0,1021.0,1319.0,1274.0,1038.0,1426.0,1651.0,1189.0,702.0,393.0,464.0,988.0,1457.0,1297.0,1649.0
1831. 메이퀸웨딩컨벤션 앞,200.0,155.0,149.0,212.0,422.0,549.0,648.0,558.0,411.0,615.0,750.0,539.0,298.0,154.0,260.0,454.0,651.0,610.0,850.0
1833. 독산역 1번출구 앞 자전거보관소,695.0,600.0,633.0,659.0,871.0,953.0,1520.0,1426.0,1100.0,1518.0,1768.0,1253.0,745.0,442.0,497.0,895.0,1042.0,845.0,1186.0
1834. 월드메르디앙 벤처센터 2차,743.0,754.0,691.0,1449.0,2028.0,1981.0,2170.0,1791.0,1116.0,2306.0,2419.0,1797.0,1051.0,590.0,904.0,1698.0,2797.0,2049.0,2542.0
1835. STX V타워,411.0,373.0,308.0,535.0,744.0,816.0,933.0,889.0,505.0,972.0,1047.0,861.0,508.0,304.0,402.0,843.0,1047.0,788.0,1001.0
1836. 금천구립 독산도서관,90.0,3.0,,,,,84.0,99.0,112.0,139.0,158.0,153.0,102.0,20.0,10.0,145.0,229.0,222.0,288.0
1839. 수출의 다리 아래,559.0,539.0,532.0,592.0,910.0,1017.0,1136.0,893.0,579.0,75.0,643.0,554.0,321.0,182.0,273.0,445.0,671.0,551.0,822.0
184. SK망원동주유소 건너편,821.0,780.0,846.0,1559.0,1975.0,2356.0,2660.0,2185.0,1656.0,2359.0,2653.0,1697.0,1104.0,772.0,1159.0,2134.0,2619.0,2685.0,2993.0
1840. 솔브레인이엔지 뒤편,215.0,206.0,207.0,250.0,396.0,474.0,749.0,704.0,595.0,867.0,1077.0,833.0,501.0,277.0,340.0,732.0,948.0,838.0,368.0
1841. 가산동 주민센터,449.0,406.0,388.0,406.0,763.0,1020.0,1285.0,1161.0,895.0,1283.0,1491.0,1130.0,624.0,389.0,529.0,827.0,1217.0,1247.0,1913.0
1842. 한울중학교,145.0,124.0,109.0,143.0,304.0,344.0,392.0,371.0,273.0,405.0,406.0,406.0,274.0,97.0,125.0,346.0,631.0,604.0,701.0
1843. 독산고등학교,337.0,266.0,188.0,255.0,430.0,533.0,604.0,465.0,381.0,537.0,561.0,472.0,278.0,162.0,197.0,335.0,556.0,451.0,552.0
1845. 롯데캐슬골드파크1차 서문,238.0,261.0,216.0,264.0,474.0,614.0,760.0,766.0,469.0,727.0,804.0,535.0,298.0,199.0,290.0,429.0,667.0,639.0,851.0
1846. 롯데캐슬골드파크1차 동문,498.0,375.0,376.0,507.0,1015.0,1225.0,1128.0,1090.0,759.0,1134.0,928.0,621.0,401.0,233.0,321.0,480.0,785.0,743.0,947.0
1847. 독산주공 14단지 버스정류소,87.0,109.0,108.0,205.0,311.0,340.0,367.0,335.0,237.0,473.0,410.0,236.0,165.0,79.0,126.0,293.0,322.0,263.0,361.0
1848. 벽산 디지털밸리 5차,428.0,368.0,401.0,419.0,497.0,592.0,1002.0,821.0,613.0,1219.0,1310.0,993.0,667.0,400.0,429.0,769.0,1213.0,971.0,1618.0
1849. 대륭포스트타워5차,164.0,182.0,183.0,245.0,421.0,409.0,480.0,397.0,219.0,389.0,481.0,364.0,220.0,91.0,138.0,299.0,369.0,300.0,514.0
185. 마포 신수공원 앞,670.0,609.0,652.0,1401.0,1687.0,1724.0,1535.0,1244.0,755.0,1491.0,1141.0,826.0,610.0,441.0,630.0,1007.0,1432.0,1208.0,1396.0
1850. 코오롱테크노밸리,325.0,302.0,310.0,333.0,478.0,546.0,479.0,345.0,228.0,299.0,398.0,280.0,177.0,91.0,147.0,187.0,268.0,226.0,276.0
1851. 가산디지털단지 7번출구,899.0,755.0,878.0,1080.0,1476.0,1646.0,2193.0,2078.0,1331.0,1934.0,2340.0,1038.0,951.0,682.0,895.0,1629.0,2277.0,1898.0,2610.0
1852. 혜명양로원 담장 옆,153.0,128.0,110.0,209.0,418.0,488.0,540.0,437.0,379.0,457.0,535.0,365.0,304.0,165.0,225.0,309.0,513.0,423.0,519.0
1853. 서울디자인직업전문학교 앞,154.0,176.0,114.0,178.0,223.0,275.0,317.0,364.0,247.0,378.0,414.0,355.0,253.0,194.0,162.0,247.0,341.0,369.0,456.0
1854. 가산아네스트 오피스텔 앞,225.0,218.0,201.0,336.0,462.0,485.0,829.0,753.0,566.0,709.0,816.0,618.0,386.0,164.0,164.0,505.0,694.0,683.0,874.0
1855. 성지아파트 옆 도로변,74.0,59.0,39.0,65.0,103.0,192.0,174.0,172.0,116.0,231.0,249.0,149.0,115.0,67.0,96.0,143.0,199.0,216.0,214.0
1856. 모두의학교,363.0,276.0,308.0,451.0,554.0,758.0,854.0,798.0,561.0,920.0,1106.0,822.0,506.0,370.0,422.0,692.0,931.0,1013.0,1152.0
1857. 주공14단지,204.0,141.0,167.0,243.0,320.0,336.0,343.0,399.0,179.0,225.0,277.0,230.0,213.0,147.0,147.0,231.0,312.0,306.0,433.0
1858. 석수역1번출구 앞 (SK주유소),74.0,97.0,118.0,467.0,949.0,855.0,734.0,635.0,342.0,928.0,871.0,362.0,171.0,159.0,259.0,358.0,605.0,543.0,574.0
1859. 대륭테크노타운 18차,245.0,186.0,228.0,355.0,437.0,535.0,833.0,647.0,485.0,675.0,833.0,641.0,383.0,221.0,275.0,652.0,777.0,608.0,815.0
186. 월드컵공원,354.0,513.0,618.0,3560.0,5233.0,5835.0,4890.0,4048.0,2281.0,5786.0,4687.0,1533.0,1200.0,1078.0,2351.0,2525.0,4508.0,4808.0,3563.0
1861.IBK기업은행 석수역 지점 앞,,,,1.0,,28.0,192.0,180.0,121.0,176.0,233.0,143.0,80.0,45.0,99.0,152.0,202.0,240.0,209.0
1862.스타즈호텔독산 빌딩 앞,,,,1.0,,76.0,669.0,764.0,662.0,896.0,959.0,710.0,389.0,192.0,238.0,533.0,915.0,745.0,1129.0
1863.위너스 스포츠클럽 골프연습장옆,,,,1.0,,32.0,252.0,292.0,245.0,379.0,395.0,293.0,167.0,98.0,105.0,190.0,234.0,302.0,326.0
1864.산호시티빌 옆,,,,1.0,,17.0,226.0,215.0,225.0,292.0,355.0,310.0,177.0,68.0,89.0,155.0,178.0,215.0,241.0
1865.금천구청앞(M빌딩),,,,2.0,0.0,28.0,315.0,271.0,222.0,317.0,359.0,282.0,168.0,115.0,120.0,229.0,366.0,316.0,375.0
1866.서울안천초등학교 옆,,,,1.0,,41.0,209.0,267.0,210.0,413.0,372.0,211.0,151.0,57.0,165.0,262.0,386.0,350.0,355.0
1867.대륭포스트타워6차 앞,,,,1.0,,134.0,1440.0,1411.0,1096.0,1686.0,2442.0,2243.0,1189.0,663.0,872.0,1740.0,2670.0,2469.0,3452.0
1868.우리은행 시흥남자동화점 앞,,,,1.0,,25.0,338.0,273.0,321.0,318.0,416.0,330.0,246.0,115.0,116.0,281.0,489.0,508.0,640.0
1869.롯데캐슬골드파크3차 301동 앞,,,,1.0,1.0,49.0,533.0,539.0,426.0,642.0,681.0,507.0,365.0,186.0,217.0,419.0,764.0,703.0,869.0
1870.독산3동주민센터 앞,,,,1.0,2.0,49.0,461.0,358.0,357.0,421.0,502.0,463.0,338.0,163.0,216.0,557.0,672.0,582.0,660.0
188. 홍은동 정원여중 입구,545.0,511.0,500.0,1163.0,1575.0,1858.0,1917.0,1260.0,852.0,1292.0,1077.0,650.0,434.0,301.0,459.0,786.0,1117.0,1058.0,1127.0
1901. 신도림동주민센터 앞,494.0,497.0,502.0,805.0,1306.0,1477.0,1705.0,1763.0,1079.0,1564.0,1733.0,1035.0,663.0,432.0,574.0,1327.0,1814.0,1709.0,1955.0
1904. 도림천역 1번 출구 앞,690.0,729.0,645.0,1412.0,1929.0,1965.0,1936.0,1804.0,1145.0,2163.0,1863.0,1304.0,823.0,530.0,902.0,1515.0,2393.0,2229.0,2427.0
1906. 신도림역 1번 출구 앞,1972.0,1840.0,1864.0,3805.0,6569.0,7741.0,7999.0,6489.0,3579.0,7061.0,6874.0,3665.0,2301.0,1673.0,2784.0,4782.0,6761.0,6266.0,6525.0
1907. 구일우성(아) 육교 밑,440.0,410.0,374.0,443.0,739.0,843.0,1092.0,1180.0,882.0,1165.0,812.0,613.0,431.0,331.0,473.0,748.0,1267.0,1089.0,1439.0
1908. 해원리바파크 육교 밑,738.0,585.0,580.0,967.0,1215.0,1304.0,1599.0,1609.0,1231.0,1435.0,1655.0,1222.0,694.0,451.0,598.0,1040.0,1465.0,1357.0,1651.0
191. 서우빌딩(바른학원),429.0,368.0,368.0,625.0,928.0,1058.0,1202.0,1260.0,837.0,1193.0,1405.0,934.0,531.0,360.0,542.0,795.0,1026.0,971.0,1123.0
1910. 낙원교회 맞은편,168.0,165.0,134.0,138.0,,,0.0,8.0,,1.0,90.0,154.0,157.0,79.0,142.0,254.0,358.0,358.0,452.0
