,정류소명,X좌표,Y좌표
6558,삼천리아파트,126.8698106,37.55611754
6559,LG주유소,126.856239,37.53142517
6560,오쇠동꽃단지,126.7978104,37.53826556
6561,오쇠동꽃단지,126.7975146,37.53819157
6562,강서구립봉제산어르신복지센터,126.8504006,37.54178109
6563,화곡중.고등학교,126.8331292,37.54801047
6564,삼거리,126.8501123,37.53719237
6565,남부시장,126.857857,37.53254149
6566,송정역,126.8093479,37.56138399
6567,거성빌라,126.8490273,37.54228009
6568,김포공항국내선,126.8030542,37.55968306
6569,덕원여자고등학교.덕원예술고등학교,126.8322066,37.54926135
6570,봉제산정상,126.8517852,37.53655069
6571,김포공항국내선,126.8034636,37.5593497
6572,대성학원,126.8575189,37.53361426
6573,발산초등학교,126.8314464,37.55079716
6574,김포공항국내선,126.8044191,37.55852798
6575,로미오이발클럽,126.8530544,37.53606377
6576,김포공항국제선,126.802186,37.5658634
6577,강서면허시험장.메이필드호텔,126.8185107,37.55013224
6578,염창역2번출구,126.876019,37.5470809
6579,태영송화아파트,126.8675615,37.55394252
6580,김포공항국제선,126.8019653,37.56568273
6581,대통마트,126.8561863,37.53492749
6582,화곡초교,126.8467663,37.54342804
6583,현대슈퍼,126.83084,37.55202096
6584,관음삼성.보람더하임아파트,126.8704331,37.55210893
6585,태양마트,126.8536835,37.53527024
6586,훼미리마트,126.8549676,37.53439202
6587,수명산파크1단지,126.8298349,37.55344972
6588,새마을금고,126.8725152,37.55047988
6589,성심사,126.8539644,37.53358864
6590,성심사,126.8539055,37.53369294
6591,마곡.수명산파크2단지,126.8278625,37.55363763
6592,훼미리마트,126.8550385,37.53429453
6593,현대빌라,126.8538518,37.53443441
6594,화곡역,126.8386786,37.541217
6595,마곡.수명산파크3단지,126.825943,37.55318065
6596,태양마트,126.8538111,37.53517092
6597,마곡수명산파크3단지.4단지,126.8252959,37.5517211
6598,방글방글슈퍼,126.858374,37.53640357
6599,로미오이발클럽,126.8531232,37.53613721
6600,푸르지오APT,126.8311234,37.54183264
6601,경북하이마트,126.8593269,37.53719508
6602,국민은행,126.8462035,37.54420451
6603,한광고,126.858645,37.53788628
6604,태원빌딩,126.8475272,37.54567146
6605,수명산파크7단지정문,126.8242493,37.54796526
6606,신정여상,126.8574937,37.53741975
6607,SK브로드밴드강서방송,126.8491581,37.54760548
6608,골목시장,126.8501964,37.54849598
6609,서울자동차학원,126.8215935,37.54692939
6610,KC대학교,126.8512661,37.5494313
6611,백연공원,126.852489,37.55121673
6612,하나마트,126.8533338,37.55253244
6613,강서구청후문,126.8502425,37.55047666
6614,화곡보람2차아파트,126.8541556,37.55402211
6615,강서아파트,126.8507024,37.55156815
6616,본동사무소,126.8479844,37.54273893
6617,황제참치,126.8514691,37.552778
6618,청과시장2,126.8211934,37.55187211
6619,콘티넨탈호텔,126.852245,37.554089
6620,강서면허시험장,126.820982,37.54840268
6621,등촌역1번출구,126.8631068,37.55192234
6622,발산역,126.83855,37.55926225
6623,수명산파크7단지상가,126.8222219,37.54740761
6624,수명산파크7단지정문,126.8243305,37.54783906
6625,전화국,126.8402322,37.5644611
6626,수명중.고등학교,126.8240549,37.55015126
6627,기업은행,126.8408119,37.56628382
6628,마곡수명산파크5단지.6단지,126.8252649,37.55146632
6629,김포공항국내선(11-2번홈),126.8028492,37.55994427
6630,수명산파크상가,126.8260867,37.55329253
6631,변전소,126.837921,37.570728
6632,수명산파크5단지아파트,126.828225,37.55348545
6633,김포공항국내선(11-3번홈),126.802614,37.56001617
6634,수명산파크1단지아파트앞,126.8297659,37.55334105
6635,현대슈퍼,126.8311582,37.55112133
6636,발산초등학교,126.8318919,37.54964488
6637,변전소,126.837803,37.570754
6638,화곡중.고등학교,126.8331236,37.54791902
6639,송화시장,126.8353183,37.54793138
6640,우장산월드메르디앙아파트,126.8379615,37.55471799
6641,강서노인회관,126.8395234,37.55453693
6642,롯데2차,126.8404944,37.55442393
6643,김포공항국제선(1경기),126.8012109,37.56536969
6644,발산어린이집,126.8415623,37.55429962
6645,강서구민회관,126.844239,37.552899
6646,방화3동주민센터,126.8137005,37.57851231
6647,롯데3차APT,126.8464497,37.55275488
6648,방화동삼익아파트,126.8132614,37.57679915
6649,공영주차장,126.8478519,37.55325031
6650,방화중학교(시외버스),126.8064707,37.5638222
6651,강서구청입구,126.849918,37.55311395
6652,서광아파트,126.8196064,37.57887205
6653,생태공원,126.8186262,37.58347402
6654,등촌7단지,126.8529839,37.5613392
6655,등촌10단지,126.8486514,37.56153257
6656,등촌미주.진로아파트,126.8477364,37.5599112
6657,등촌3동성당사거리,126.8456377,37.55897335
6658,등촌5단지,126.8439167,37.55914888
6659,공원앞,126.8417769,37.55937069
6660,발산역.NC백화점,126.839598,37.559581
6661,대성마트,126.8559673,37.53660844
6662,태창아파트,126.8509379,37.53789947
6663,강서농수산물도매시장,126.817964,37.55345561
6664,강서농수산물도매시장종점,126.8226292,37.55448326
6665,등촌동주공9단지,126.8497398,37.56290217
6666,등촌주공9단지,126.8499022,37.56269527
6667,등촌동주공8단지,126.8513969,37.5621096
6668,화훼단지,126.76908,37.55632616
6669,화훼단지,126.768986,37.55636923
6670,국립항공박물관,126.8078145,37.55643171
6671,등촌주공8단지,126.8521263,37.56165772
6672,대한항공화물청사,126.8134044,37.55157063
6673,대한항공훈련센터,126.8131682,37.54629233
6674,김포공항화물청사,126.8113347,37.55347465
6675,김포공항세관.국립항공박물관,126.8083234,37.55585489
6676,강원슈퍼,126.8570101,37.53553214
6677,대한항공빌딩,126.8145856,37.55074726
6678,대한항공,126.8165403,37.54959934
6679,김포공항국제선,126.800904,37.5648136
6680,신도림역,126.8894134,37.50976462
6681,신도림역,126.888472,37.50909986
6682,신도림동.구로역,126.883933,37.5060444
6683,신도림동.구로역,126.8832118,37.50535729
6684,구일역.중앙유통상가.롯데마트,126.8745605,37.49985595
6685,구일역.제일제당.롯데마트,126.8744296,37.4996335
6686,동양미래대학.구로성심병원,126.8680008,37.4996658
6687,동양미래대학.구로성심병원,126.867027,37.49936179
6688,개봉역.영화아파트,126.860608,37.49682045
6689,개봉역.한마을아파트,126.8620549,37.49645422
6690,경인중학교.개봉사거리,126.8555223,37.49734297
6691,경인중학교.개봉사거리,126.8551322,37.49716526
6692,구로디지털단지역,126.9014759,37.48313623
6693,구로디지털단지역환승센터,126.9020062,37.48460694
6694,구로디지털단지역환승센터,126.9020457,37.48460001
6695,신도림역,126.8922165,37.50653248
6696,신도림역,126.8916433,37.50705373
6697,서울미래초등학교,126.888926,37.504841
6698,서울미래초등학교,126.8893773,37.50518811
6699,한국SGI,126.8896734,37.50242091
6700,거리공원.구로신협본점앞,126.8886244,37.50279083
6701,거리공원,126.8916491,37.49996847
6702,구로도서관.대성스카이렉스,126.891196,37.49966347
6703,구로고등학교,126.8915908,37.49660713
6704,영림중학교,126.8918443,37.49690119
6705,구로구청,126.8878364,37.49467025
6706,구로구청,126.8876311,37.49471875
6707,고대구로병원후문,126.884308,37.49323641
6708,대림역,126.89366,37.49083635
6709,대림역,126.8940352,37.49121085
6710,영서중학교,126.8922691,37.48996036
6711,영서중학교,126.8921641,37.49002979
6712,구로두산아파트,126.8901861,37.48881297
6713,구로종합사회복지관,126.8889907,37.48786692
6714,남구로역,126.8869122,37.48555918
6715,남구로역,126.8864514,37.48518975
6716,한국산업단지공단.이마트구로점,126.896602,37.48404548
6717,고용노동부관악지청.이마트구로점,126.8975711,37.48371569
6718,디지털산업1단지,126.8951128,37.48411228
6719,디지털산업1단지,126.8949297,37.48409559
6720,만민중앙교회,126.8925776,37.48143153
6721,만민중앙교회,126.8926627,37.48167847
6722,디지털단지오거리,126.8908498,37.48004853
6723,디지털단지오거리,126.890762,37.48013977
6724,퀸즈빌,126.8329939,37.4873477
6725,가리봉시장,126.8871246,37.4828655
6726,가리봉시장,126.887055,37.48240682
6727,남구로역,126.8862393,37.48428596
6728,구로4동자치회관,126.8856194,37.48609222
6729,구로시장,126.8849133,37.48779345
6730,구로시장,126.8846542,37.48820284
6731,구로4동우체국.고대구로병원정문,126.8841735,37.49023734
6732,구로4동우체국.고대구로병원정문,126.8841599,37.48991809
6733,구로119안전센터,126.8831793,37.49377149
6734,구로119안전센터,126.8830254,37.49385417
6735,우리유앤미아파트,126.882484,37.4967766
6736,구로변전소.구로초등학교,126.8839701,37.49782747
6737,쌍용구로정비사업소,126.8824599,37.49957234
6738,구로역·NC신구로점,126.8830167,37.50014483
6739,구로역·NC신구로점,126.8826355,37.50056311
6740,구로역.구로기계공구상가,126.8792761,37.50354455
6741,구로역.구로기계공구상가,126.8790804,37.50347522
6742,기업은행구로중앙지점,126.877397,37.50516216
6743,기업은행구로중앙지점,126.8773527,37.50495025
6744,두암빌라,126.82552,37.49527716
6745,항동우남퍼스트빌,126.8194801,37.47697722
6746,신도림중학교,126.884829,37.50649931
6747,신도림중학교,126.8848891,37.50671436
6748,구로역,126.8822693,37.50465458
6749,구로역,126.8822069,37.5047867
6750,초롱타운회전교차로,126.87984,37.495883
6751,솔길공원,126.8803848,37.48858185
6752,GS25,126.8802799,37.49022203
6753,한일유앤아이아파트,126.8760683,37.4856214
6754,항동우남퍼스트빌,126.8194362,37.47722612
6755,구로SKV1지식산업센터,126.8172272,37.47771712
6756,개봉사거리,126.8572011,37.49724502
6757,경인중학교,126.856312,37.49663114
6758,개봉치안센터,126.8518208,37.49811113
6759,오류1동주민센터.오류문화센터,126.8460799,37.49691902
6760,오류1동주민센터.오류문화센터,126.844694,37.49646528
6761,오류동역,126.8431909,37.49564322
6762,오류동역,126.8425739,37.49554832
6763,씨티월드,126.8404204,37.49444982
6764,오류지구대.신오류주유소,126.8394944,37.49422081
6765,서울가든빌라앞,126.8313126,37.4912205
6766,서울가든빌라앞,126.831696,37.49150092
6767,성공회대학교유한공고앞,126.8250921,37.48955274
6768,연세중앙교회,126.8354212,37.49321968
6769,구로청소년문화의집,126.8334079,37.49323969
6770,구로청소년문화의집.구로검사소,126.8334175,37.49319877
6771,우신고등학교,126.8307796,37.4932205
6772,우신고등학교,126.83045,37.4931768
6773,온수역,126.8237946,37.49277793
6774,온수역,126.824709,37.492961
6775,온수동새마을금고,126.824719,37.49587485
6776,정진학교.온수힐스테이트아파트,126.8221618,37.49700658
6777,수궁동주민센터,126.830785,37.49463092
6778,수궁동주민센터,126.8308719,37.49428848
6779,수궁119안전센터,126.8295005,37.49683933
6780,수궁119안전센터,126.8294088,37.49680307
6781,예림디자인고.오류고.서울공연예술고,126.8291774,37.49843824
6782,예림디자인고.오류고.서울공연예술고,126.8290796,37.49834889
6783,서서울생활과학고.궁동도서관,126.829075,37.505646
6784,서서울생활과학고.궁동도서관,126.8291341,37.50223231
6785,오남중학교.삼미주택,126.83679,37.488363
6786,오남중학교,126.8370053,37.48817533
6787,구로우체국.이펜하우스5단지후문,126.8424679,37.48169033
6788,천왕역,126.8392272,37.48588678
6789,오류2동주민센터,126.8397163,37.48859611
6790,오류2동주민센터,126.8396571,37.48892161
6791,오류2동새마을금고,126.8405851,37.49054355
6792,오류2동새마을금고,126.8406367,37.49078502
6793,대원주유소,126.856439,37.48692887
6794,대원주유소,126.8562531,37.48736222
6795,현대아파트.개봉중앙시장,126.856039,37.49089248
6796,현대아파트.개봉중앙시장,126.8558939,37.49094997
6797,덕의초등학교,126.8594203,37.50636965
6798,덕의초등학교,126.8584158,37.50606788
6799,고척근린공원,126.8552789,37.50475078
6800,고척근린공원.고척도서관,126.854691,37.50459561
6801,세곡초등학교,126.8498171,37.50271382
6802,세곡초등학교,126.8506591,37.50308388
6803,개봉푸르지오아파트,126.8478389,37.50212118
6804,개봉푸르지오아파트,126.8480044,37.50208288
6805,고척근린시장,126.8508434,37.50113468
6806,용두연립,126.8518455,37.49901655
6807,우리유엔미아파트,126.882586,37.49704601
6808,쌍용구로정비사업소,126.8825341,37.49871505
6809,고척파크푸르지오아파트,126.8595817,37.50721537
6810,고척시장,126.8619456,37.50368449
6811,고척시장,126.8619171,37.50341015
6812,고척중학교,126.8637579,37.50039688
6813,고척중학교,126.8633579,37.50080138
6814,구로디지털단지역,126.9017282,37.48344779
6815,삼부르네상스.효성아파트,126.8948219,37.47866116
6816,구일우성아파트,126.875911,37.48928772
6817,구일우성아파트,126.8758794,37.48993684
6818,개봉역,126.8563718,37.49382693
6819,개봉역,126.8573706,37.49360038
6820,개봉1동사거리,126.8470329,37.50072852
6821,개봉1동사거리,126.8470039,37.50049834
6822,구로1동우체국,126.8745581,37.49140256
6823,구일우성아파트,126.8763628,37.48876675
6824,디지털단지입구,126.8767922,37.48658903
6825,구로보건소,126.8890875,37.50025926
6826,궁동삼거리,126.8284455,37.50645428
6827,구일우성아파트,126.8758451,37.48962086
6828,개봉역,126.8570016,37.49345725
6829,남구로역,126.8869856,37.484866
6830,개봉고가,126.855761,37.49376447
6831,구로남초등학교,126.8912012,37.48388064
6832,연세중앙교회,126.835982,37.49326527
6833,동양빌라,126.8316024,37.49519648
6834,남구로역6번출구,126.8884403,37.48757069
6835,궁동입구,126.834117,37.49344867
6836,현대아파트,126.8864602,37.50454993
6837,롯데아파트,126.8847492,37.50286841
6838,구로역·NC신구로점,126.882574,37.50186714
6839,롯데아파트,126.8849231,37.50280954
6840,제중병원,126.8865658,37.50367151
6841,구로역,126.8827735,37.50207352
6842,구로중앙하이츠아파트.화원복지관,126.8798056,37.49828228
6843,신동아미래지움아파트,126.8802185,37.49983831
6844,초롱타운아파트,126.8799748,37.49582433
6845,온수동종점,126.8213105,37.49153976
6846,온수동종점,126.8213834,37.49193937
6847,신도림생활체육관.우성3차아파트,126.8832009,37.51318894
6848,우성3차아파트,126.8858431,37.51271443
6849,구로구청,126.8883812,37.4958764
6850,대림역,126.8945421,37.49353871
6851,구로중학교,126.8906882,37.49305061
6852,우신고등학교후문,126.8249537,37.49587106
6853,동양빌라,126.8318816,37.49516211
6854,궁동입구,126.8342277,37.49345805
6855,윤성빌라,126.8302405,37.49736646
6856,궁동사회복지관,126.829976,37.498889
6857,원각사입구,126.8294442,37.50052055
6858,동부골든아파트,126.8404248,37.49883205
6859,거성푸르뫼아파트,126.8437605,37.50052409
6860,거성푸르뫼아파트,126.8436758,37.50061138
6861,오류동삼거리,126.8408481,37.49535671
6862,오류동삼거리,126.8407463,37.49527531
6863,동부골든.한신플러스타운,126.8405491,37.49877481
6864,구로역.나인스애비뉴,126.8834541,37.49980644
6865,개봉1동사거리,126.845892,37.50138371
6866,개봉1동사거리,126.845941,37.50128384
6867,동부골든아파트후문,126.8418264,37.4997794
6868,동부골든아파트후문,126.8420647,37.4997879
6869,항동하버라인3단지,126.8227861,37.47900793
6870,항동하버라인3단지,126.82302,37.47915598
6871,푸른수목원,126.8242103,37.48140636
6872,항동복합행정센터,126.822254,37.47968838
6873,푸른수목원,126.8245138,37.48122099
6874,항동복합행정센터,126.8223219,37.47958415
6875,푸른수목원후문.저수지앞,126.8223011,37.48423484
6876,매화빌라,126.8231784,37.47616542
6877,그린빌라정문,126.8233491,37.48591089
6878,매화빌라,126.8231999,37.47618244
6879,푸른수목원후문.저수지앞,126.8222663,37.48404322
6880,항동중흥S클래스,126.8215055,37.48105835
6881,항동하버라인2단지,126.8218432,37.48132071
6882,디지털단지오거리,126.8893727,37.4795908
6883,연지타운2단지,126.8409159,37.48380674
6884,연지타운2단지,126.840857,37.48395025
6885,원각사입구,126.8295004,37.50055498
6886,삼각공원,126.8926167,37.50165987
6887,고척고교.한일유앤아이.삼익아파트,126.8524559,37.5082102
6888,삼덕마을입구,126.850087,37.50745701
6889,삼덕마을입구,126.8501024,37.50734361
6890,그랜드아파트.홍진연립,126.8479481,37.50795626
6891,그랜드아파트.홍진연립,126.8479812,37.50786222
6892,오류중학교,126.8469211,37.5078257
6893,연지마을,126.8423453,37.48288863
6894,신도림역,126.8899874,37.51044287
6895,서울남부교정시설,126.8397942,37.4769273
6896,오류남초등학교후문,126.8375388,37.48961236
6897,서울남부교정시설입구,126.8414657,37.47662501
6898,천왕이펜하우스6단지후문,126.8426698,37.47815643
6899,미래여성병원,126.8404251,37.49144722
6900,동부그린아파트,126.8322162,37.49002542
6901,송기산내과의원.기업은행365코너,126.841626,37.491214
6902,1호선구일역,126.872239,37.49541095
6903,SK허브수?한신아파트,126.8733869,37.49547352
6904,그린빌라정문,126.8234205,37.48585054
6905,경서농협앞,126.8640156,37.50262963
6906,고척고교.한일유앤아이.삼익아파트,126.8525803,37.50796439
6907,구388버스정류장,126.8468916,37.50031479
6908,구로디지털단지역,126.9014805,37.48448257
6909,천왕역,126.8384486,37.48714573
6910,대림역4번출구,126.8942424,37.49438526
6911,동아1차APT105동,126.8823115,37.50992121
6912,오류동역.시장입구,126.8438146,37.49346608
6913,개봉한진아파트.기점,126.8520773,37.4860409
6914,개봉역,126.8586598,37.49516889
6915,개봉역,126.8581388,37.49509034
6916,구.사조참치,126.8999983,37.48309828
6917,신도림중학교,126.8843558,37.51076972
6918,개봉사거리,126.8559248,37.49736896
6919,우리은행앞,126.8434286,37.49229143
6920,123전자타운.2001아울렛,126.8623332,37.49709159
6921,개봉3동주민센터,126.8540143,37.48618084
6922,국민은행.구로구민회관.구로아트밸리,126.8897207,37.49577487
6923,용두연립,126.852034,37.49879095
6924,남부종합상가,126.8424311,37.49166913
6925,고척공구상가,126.8606163,37.49838398
6926,개봉전화국,126.8556037,37.48628515
6927,세븐일레븐편의점,126.8557095,37.49170432
6928,대림6차태영프라자,126.8831951,37.50625694
6929,영등포구치소,126.8583923,37.50007673
6930,개봉1동주민센터,126.8509873,37.50044352
6931,보람아파트,126.8968025,37.48632089
6932,개봉역.림괄아파트,126.858337,37.493765
6933,덕의초등학교.고척동성당,126.8576309,37.5056776
6934,이마트,126.8540006,37.49161137
6935,구로고대병원정문,126.8835388,37.49236311
6936,대림5차아파트.신도림주민센터,126.8813682,37.50745569
6937,세곡초등학교,126.8493947,37.50265892
6938,오류2동주민센터.오류남초교,126.8391395,37.48899479
6939,새마을금고사거리,126.8589554,37.50174345
6940,삼환로노즈빌아파트,126.8566723,37.49879086
6941,낙원할인마트,126.8495649,37.49992963
6942,오류고등학교.수궁동복지회관,126.8286437,37.4988258
6943,경북슈퍼마켓,126.8568405,37.48816014
6944,대림5차아파트702동,126.8796941,37.50765154
6945,남부교회,126.8381264,37.48879472
6946,서울가든아파트,126.860379,37.50112154
6947,성화단지앞,126.8557317,37.50046123
6948,현대별장맨션타운4차.덕성교회,126.8265343,37.49816077
6949,구로2동지하차도입구,126.8812411,37.49014463
6950,대림3차아파트,126.8785465,37.50683911
6951,고척1동주민센터.한효아파트,126.8620954,37.50082833
6952,대우아파트,126.856091,37.50236226
6953,개봉1치안센터,126.8469712,37.50337496
6954,우신중.고후문,126.8254823,37.49602953
6955,항동중학교,126.8218759,37.48317162
6956,항동중학교,126.8216645,37.48278061
6957,한일유엔아이APT.현대로얄APT,126.8765883,37.48597896
6958,신도림미성아파트,126.876477,37.50600068
6959,금강수목원아파트정문.동도아트빌,126.8325363,37.48922967
6960,청구아파트후문,126.8633797,37.50110116
6961,경남아파트앞,126.8564685,37.50393563
6962,삼원목욕탕,126.8463105,37.50472861
6963,온수초교후문,126.8247655,37.49435115
6964,월드아파트,126.8768968,37.50535554
6965,서해그랑블아파트.금강수목원아파트후문,126.8310525,37.48852547
6966,고척시장,126.8622813,37.50306996
6967,양우아파트,126.8559208,37.50487455
6968,경북슈퍼마켓,126.8568074,37.48806731
6969,오류중학교,126.8454041,37.50649793
6970,온수역,126.8250747,37.49302003
6971,센추리아파트,126.8612126,37.50494367
6972,고척2동주민센터.고척지구대,126.8584857,37.50658634
6973,철산교앞,126.8593537,37.48812894
6974,우신중.고후문,126.8254963,37.49588635
6975,오류동교회,126.8396982,37.4967548
6976,리가아파트,126.8607124,37.50594496
6977,덕의공원,126.8561081,37.50670647
6978,현대IPARK후문,126.8600615,37.48892995
6979,건강약국,126.8446551,37.50277402
6980,현대별장맨션타운4차.덕성교회,126.8266457,37.49811097
6981,항아리,126.8863775,37.49874509
6982,한일유엔아이APT,126.87596,37.48559406
6983,럭비구장,126.8276363,37.49106907
6984,세양청마루아파트,126.8625032,37.50664715
6985,진성아파트,126.8550445,37.50706458
6986,현대IPARK정문,126.8609553,37.49106379
6987,개봉전화국,126.8558978,37.4863917
6988,개봉중학교,126.8431461,37.50220801
6989,오류중학교,126.8453138,37.5065145
6990,오류고등학교.수궁동복지회관,126.8284007,37.49869153
6991,온수역,126.8237991,37.49196707
6992,경남1차.중앙하이츠아파트,126.8626307,37.50572301
6993,구민체육센터후문,126.8539496,37.50751047
6994,현대2차APT,126.8605369,37.49188108
6995,개봉3동주민센터,126.8540081,37.48627422
6996,건강약국,126.8447002,37.50267487
6997,삼원목욕탕,126.8462126,37.50471877
6998,거성아파트,126.8510618,37.48977442
6999,GS25.한신아파트,126.8740179,37.49574894
7000,구로고.구로도서관,126.8907303,37.49853949
7001,천왕역,126.8391708,37.48585172
7002,오류동역2번출구,126.8437531,37.49358208
7003,미래빌라,126.8423503,37.4927737
7004,우림필유아파트,126.8471586,37.49432513
7005,동부에이스,126.8496246,37.49485161
7006,개봉푸르지오후문,126.8491526,37.50017084
7007,개봉푸르지오정문,126.8487067,37.50102854
7008,개봉1동사거리,126.8455432,37.50129302
7009,신도림역.아이파크아파트,126.8887125,37.51080688
7010,동아2차아파트상가,126.886529,37.50876052
7011,동진빌라.오정초등학교,126.8253775,37.49068779
7012,마젤란아파트.예인학원앞,126.863342,37.50441331
7013,개봉한진아파트.기점,126.8520747,37.48616079
7014,정도주택,126.8517358,37.49422715
7015,신세기아파트,126.8532471,37.49391843
7016,브라운스톤,126.8531662,37.4909453
7017,개웅어린이공원,126.8530117,37.4898571
7018,거성슈퍼,126.8525394,37.48991526
7019,대림그린빌라,126.8519809,37.4899429
7020,에덴맨션,126.8515259,37.49229206
7021,구로보건소.금호새솔아파트,126.8906927,37.50026809
7022,한화비즈메트로,126.8934492,37.48062409
7023,한국산업기술시험원.디지털탑프라자,126.8972424,37.48167507
7024,구로디지털단지우체국,126.8983107,37.48320594
7025,JNK디지털타워,126.8974579,37.48215707
7026,에이스하이엔드타워2차,126.8956616,37.4807811
7027,만민중앙교회,126.8945042,37.4805805
7028,에이스하이엔드타워1차,126.8929244,37.48103558
7029,개봉사거리,126.856496,37.49660616
7030,천왕이펜하우스6단지후문,126.8428388,37.47789621
7031,천왕이펜하우스6단지후문,126.8426849,37.47820454
7032,연지타운2단지,126.8449267,37.48206048
7033,연지타운2단지,126.8452099,37.48206219
7034,남부교도소,126.8408338,37.47633798
7035,남부교도소,126.8409249,37.4763098
7036,삼성부동산.천왕2지구,126.8423282,37.48298269
7037,작은굴다리,126.8454867,37.50297655
7038,개봉1치안센터,126.8468143,37.50328929
7039,하이츠.영화.우방.한국현대,126.8749019,37.49682934
7040,영림중학교,126.8917416,37.49730062
7041,천왕역,126.8384996,37.48706362
7042,유한공고.성공회대앞,126.824589,37.48890589
7043,우성꿈동산.산업인아파트,126.8636252,37.5035381
7044,거성푸르뫼아파트입구,126.8464131,37.50132852
7045,삼성그린빌라,126.851709,37.49048699
7046,SK허브수?구로우성 APT,126.8737922,37.49569007
7047,구로구민회관,126.8905772,37.4962115
7048,KEB하나은행,126.8957299,37.48443492
7049,동삼빌라,126.8238667,37.48727799
7050,천왕이펜하우스2단지,126.8379298,37.48566862
7051,구로우체국.이펜하우스3단지후문,126.8420507,37.48166412
7052,금강수목원아파트,126.8343901,37.48938226
7053,덕성빌라,126.851644,37.4911153
7054,현대상선.구일중학교,126.8745866,37.4953993
7055,구로구청,126.8891699,37.49464752
7056,오류동교회,126.8397162,37.49697126
7057,한일한의원,126.8645106,37.50197092
7058,항동하버라인10단지,126.8257308,37.47978754
7059,큰굴다리,126.847275,37.49930644
7060,한양수자인아파트앞,126.8248739,37.47810204
7061,선경아트빌라,126.8516067,37.49152872
7062,구로중학교,126.8908263,37.49260626
7063,항동생활체육관,126.8222934,37.4774082
7064,유풍약국,126.8653429,37.50130085
7065,구민체육관후문,126.8537221,37.50741163
7066,개봉교입구,126.8561333,37.4860354
7067,알뜰슈퍼,126.8486543,37.49958583
7068,크로바마트,126.8513992,37.49354676
7069,동구로새마을금고,126.8920072,37.49136673
7070,서울수목원현대홈타운,126.8213001,37.48431414
7071,동양미래대학.성심병원,126.8664432,37.50026929
7072,진성아파트,126.8549484,37.50691165
7073,대원카센터,126.8545682,37.48513562
7074,낙원할인마트,126.8495788,37.49987246
7075,개봉사거리,126.855817,37.49721253
7076,구로주공APT,126.8759107,37.49158922
7077,구로시장.남구로시장,126.8909559,37.48928099
7078,푸른수목원후문.저수지앞,126.8224885,37.48425648
7079,청구아파트.동아한신아파트,126.8644864,37.50054754
7080,덕의공원,126.8559425,37.50656637
7081,한진APT후문,126.8538994,37.48381503
7082,개봉1동주민센터,126.8510502,37.50033691
7083,알뜰슈퍼,126.8799171,37.50840226
7084,성락교회크리스천선교센터,126.8817538,37.50900636
7085,구일우성아파트,126.8757929,37.48985564
7086,구로3동주민센터.삼성래미안아파트,126.890398,37.48750779
7087,고척1동주민센터.한효아파트,126.8624514,37.50087049
7088,금강수목원아파트,126.8344072,37.48947318
7089,항동하버라인4단지,126.8252265,37.48184836
7090,고척2동주민센터.고척지구대,126.8585618,37.50642327
7091,별장쉐르빌앞,126.8336883,37.48750701
7092,덕일전자공업고등학교,126.837404,37.48966912
7093,개명초교,126.852629,37.48231063
7094,항동하버라인4단지.푸른수목원,126.8248806,37.48186091
7095,항동하버라인3단지아파트,126.8254492,37.47944487
7096,세븐일레븐,126.8785981,37.50926709
7097,하나마트,126.8795486,37.51045763
7098,진흥슈퍼,126.8804188,37.51147677
7099,신도림자동차학원,126.881555,37.51231533
7100,우성아파트,126.885439,37.51155394
7101,신도림역,126.8897058,37.5107402
7102,도림천역2번출구,126.882964,37.51445046
7103,해피랜드,126.8916827,37.48619133
7104,동삼빌라,126.8239335,37.48721157
7105,천왕이펜하우스3단지입구,126.8382422,37.48296184
7106,신도림동아3차아파트,126.8836923,37.51026346
7107,우신중고등학교후문,126.8254096,37.49557917
7108,구로보건소,126.8889862,37.50033396
7109,서울가든아파트,126.8604755,37.50116892
7110,고척사거리.고척파크프리지오,126.8596615,37.50680969
7111,대상APT,126.8500314,37.48197923
7112,구로시장.남구로시장입구,126.8813961,37.49021519
7113,에이스테크노타워,126.8936768,37.48527393
7114,보성운수기종점,126.892654,37.490345
7115,새마을금고사거리,126.8586501,37.50149175
7116,양우아파트,126.8558626,37.50485503
7117,영화APT,126.8485842,37.48236448
7118,천왕역,126.838673,37.48625321
7119,대우자동차정비소,126.8819692,37.49158382
7120,고척초등학교,126.8581047,37.50020925
7121,경남아파트,126.8564428,37.5038826
7122,남부주유소,126.8463696,37.48188897
7123,신도림역2번출구,126.8919749,37.50765376
7124,구로고대병원후문,126.8855879,37.49358013
7125,구로3동현대아파트,126.8978317,37.48693647
7126,공구상가,126.8605578,37.49835135
7127,대우아파트,126.856028,37.50234786
7128,오남중학교.삼미주택,126.8369655,37.48836024
7129,123전자타운.2001아울렛,126.8618802,37.49735226
7130,성화단지앞,126.8556964,37.50057491
7131,구로디지털단지입구,126.9006061,37.48285767
7132,남부교회,126.8380286,37.48865999
7133,삼환로즈빌아파트,126.8565793,37.49875721
7134,문성골,126.9001012,37.48143849
7135,오류2동주민센터.오류남초교,126.8392296,37.48891004
7136,에이스테크노타워,126.8937938,37.48528407
7137,해피랜드,126.8918068,37.48620344
7138,송기산내과의원.기업은행365코너,126.841709,37.49112297
7139,구로3동주민센터.삼성래미안아파트,126.8905596,37.48738589
7140,남부종합상가,126.842557,37.49178957
7141,구로시장.남구로시장,126.8911174,37.48925175
7142,구로구청후문,126.8880333,37.49603677
