연도,역명,호선,합계_승차인원,합계_하차인원,1월_승차인원,1월_하차인원,2월_승차인원,2월_하차인원,3월_승차인원,3월_하차인원,4월_승차인원,4월_하차인원,5월_승차인원,5월_하차인원,6월_승차인원,6월_하차인원,7월_승차인원,7월_하차인원,8월_승차인원,8월_하차인원,9월_승차인원,9월_하차인원,10월_승차인원,10월_하차인원,11월_승차인원,11월_하차인원,12월_승차인원,12월_하차인원
2020,잠원,3호선,1641200,1598606,181006.0,174869.0,147435.0,143410.0,115449.0,113208.0,128816.0,125059.0,150316.0,145404.0,156997.0,152022.0,143066.0,137663.0,134080.0,128874.0,121527.0,119628.0,135004.0,133803.0,129338.0,127146.0,98166.0,97520.0
2020,종로3가,3호선,2857562,3460175,317846.0,396718.0,261828.0,312210.0,223886.0,260786.0,225542.0,269622.0,236845.0,288372.0,251367.0,305223.0,241812.0,297913.0,217895.0,264920.0,204733.0,244907.0,231422.0,294043.0,244211.0,296325.0,200175.0,229136.0
2020,지축,3호선,937924,919885,60968.0,62106.0,65543.0,66858.0,69378.0,70185.0,79062.0,76784.0,87636.0,84529.0,92543.0,88982.0,84143.0,80101.0,76104.0,75078.0,75389.0,73916.0,87683.0,84797.0,86787.0,84587.0,72688.0,71962.0
2020,충무로,3호선,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,학여울,3호선,572971,584153,61973.0,63104.0,50226.0,50526.0,35079.0,35141.0,38378.0,38774.0,43928.0,44582.0,60958.0,63191.0,51612.0,53380.0,43336.0,44496.0,38410.0,39064.0,53811.0,55012.0,58609.0,59860.0,36651.0,37023.0
2020,홍제,3호선,5240364,4968229,534743.0,507807.0,446215.0,424426.0,381311.0,363077.0,412855.0,389922.0,457776.0,432073.0,470007.0,443170.0,423631.0,396795.0,409636.0,387063.0,399657.0,380441.0,460374.0,434351.0,461764.0,438627.0,382395.0,370477.0
2020,길음,4호선,5991726,5732720,629531.0,596834.0,517326.0,493297.0,435974.0,415410.0,460817.0,434838.0,511285.0,486813.0,544063.0,522521.0,492021.0,466751.0,463461.0,440673.0,449287.0,434219.0,522409.0,501003.0,531804.0,514267.0,433748.0,426094.0
2020,남태령,4호선,356715,303354,40205.0,33525.0,31867.0,26668.0,22727.0,19300.0,25982.0,21826.0,30609.0,25953.0,30818.0,26512.0,29325.0,25307.0,28202.0,24568.0,27231.0,23496.0,32563.0,27197.0,32466.0,27331.0,24720.0,21671.0
2020,노원,4호선,5952765,6718281,643098.0,731760.0,542204.0,613003.0,442230.0,499288.0,470971.0,533429.0,520816.0,590170.0,529333.0,599784.0,482539.0,548589.0,466529.0,523564.0,424772.0,476070.0,507087.0,573770.0,511069.0,573179.0,412117.0,455675.0
2020,당고개,4호선,3897547,3600461,387017.0,358556.0,330967.0,309300.0,292701.0,274396.0,306791.0,285834.0,339865.0,315545.0,342324.0,315488.0,315124.0,287431.0,309386.0,285607.0,302259.0,280011.0,344456.0,312754.0,339981.0,309207.0,286676.0,266332.0
2020,동대문,4호선,6008934,6109939,634160.0,642766.0,506458.0,522009.0,439477.0,455235.0,483955.0,494999.0,537788.0,542132.0,548042.0,553806.0,512175.0,520061.0,436426.0,443579.0,456389.0,463607.0,515641.0,518972.0,504840.0,507171.0,433583.0,445602.0
2020,동대문역사문화공원,4호선,4709597,4382585,616488.0,551278.0,465070.0,428472.0,341838.0,323962.0,353906.0,333525.0,387416.0,363079.0,397550.0,372216.0,361729.0,337812.0,344197.0,320297.0,332183.0,311138.0,390776.0,368281.0,393830.0,369715.0,324614.0,302810.0
2020,동작,4호선,891044,994830,77678.0,87576.0,65528.0,74442.0,66868.0,75975.0,74455.0,83599.0,83825.0,92882.0,85144.0,96025.0,75584.0,82532.0,68994.0,76056.0,74297.0,81489.0,78968.0,87465.0,76338.0,85306.0,63365.0,71483.0
2020,명동,4호선,5856789,6211303,1013727.0,1090988.0,676781.0,715440.0,370238.0,387281.0,382634.0,406219.0,437800.0,466550.0,464918.0,495321.0,421392.0,452147.0,395900.0,417120.0,375530.0,396594.0,469334.0,499691.0,479023.0,500173.0,369512.0,383779.0
2020,미아,4호선,4638530,4417025,467780.0,440034.0,400433.0,378354.0,349874.0,334281.0,363226.0,346052.0,399250.0,380140.0,417804.0,396199.0,376881.0,354911.0,360519.0,342753.0,356413.0,342170.0,401693.0,381198.0,402874.0,386739.0,341783.0,334194.0
2020,미아삼거리,4호선,8593474,8344126,882274.0,857313.0,744993.0,723062.0,643845.0,624778.0,677290.0,655377.0,747549.0,726382.0,768556.0,743201.0,695668.0,673670.0,671900.0,652117.0,646915.0,629215.0,739482.0,716699.0,746150.0,723990.0,628852.0,618322.0
2020,사당,4호선,7549438,6531310,827363.0,717190.0,675564.0,583719.0,544686.0,470678.0,589507.0,510367.0,658003.0,571836.0,669426.0,584296.0,624310.0,539989.0,593210.0,510346.0,539206.0,464728.0,659241.0,576375.0,665055.0,573834.0,503867.0,427952.0
2020,삼각지,4호선,1333388,1498972,140503.0,162528.0,121094.0,136546.0,101547.0,111124.0,103986.0,115696.0,111938.0,124392.0,120368.0,132997.0,110583.0,123725.0,105264.0,117652.0,99157.0,109556.0,107966.0,127067.0,115455.0,133177.0,95527.0,104512.0
2020,상계,4호선,5851849,5353663,590304.0,533554.0,502793.0,456852.0,441343.0,405771.0,461178.0,419926.0,504067.0,459650.0,519146.0,473384.0,479102.0,433454.0,462170.0,422979.0,444070.0,410348.0,506387.0,463043.0,511049.0,471014.0,430240.0,403688.0
2020,서울역,4호선,3247532,4838337,388152.0,683732.0,318840.0,483070.0,236085.0,301875.0,248668.0,344677.0,263752.0,393657.0,289879.0,419132.0,270016.0,401395.0,244300.0,380008.0,227253.0,314456.0,264539.0,396852.0,276620.0,420427.0,219428.0,299056.0
2020,성신여대입구,4호선,6066735,5811035,659160.0,632539.0,519544.0,492433.0,446365.0,426267.0,472703.0,450141.0,530917.0,509066.0,541539.0,518768.0,492582.0,474844.0,471024.0,452890.0,443379.0,424416.0,529299.0,508076.0,536620.0,513720.0,423603.0,407875.0
2020,수유,4호선,10503974,10378930,1078202.0,1072783.0,924657.0,921040.0,812289.0,805913.0,839775.0,828507.0,905214.0,889722.0,921893.0,906955.0,837367.0,822875.0,824123.0,810809.0,789855.0,775529.0,892781.0,883443.0,902271.0,892164.0,775547.0,769190.0
2020,숙대입구,4호선,3848940,3775540,415497.0,406356.0,351228.0,345601.0,283005.0,279037.0,294738.0,291079.0,326753.0,320682.0,349025.0,341627.0,313853.0,305822.0,300388.0,295290.0,282305.0,276304.0,326761.0,320243.0,338754.0,332832.0,266633.0,260667.0
2020,신용산,4호선,4404223,4619196,482576.0,501029.0,391901.0,408783.0,321373.0,336136.0,334239.0,350539.0,364707.0,378808.0,391672.0,410922.0,371148.0,392929.0,349275.0,369572.0,318802.0,337927.0,375957.0,394170.0,399218.0,420570.0,303355.0,317811.0
2020,쌍문,4호선,9088679,8181829,929674.0,834834.0,795918.0,718948.0,698662.0,633345.0,724821.0,648467.0,780266.0,700743.0,805235.0,719870.0,733072.0,650879.0,713398.0,640504.0,684199.0,620294.0,769861.0,689025.0,783771.0,705386.0,669802.0,619534.0
2020,이촌,4호선,2091193,2353535,262680.0,284442.0,182505.0,203928.0,132009.0,154343.0,144626.0,166087.0,174556.0,200758.0,176958.0,204874.0,168166.0,193644.0,174459.0,193213.0,151276.0,172805.0,192508.0,213158.0,189874.0,208696.0,141576.0,157587.0
2020,창동,4호선,8010466,8486679,832224.0,884145.0,693376.0,736229.0,594962.0,634528.0,622217.0,657603.0,694769.0,736876.0,719714.0,761608.0,664047.0,700229.0,637359.0,674178.0,603432.0,640557.0,681923.0,716199.0,692893.0,732587.0,573550.0,611940.0
2020,총신대입구,4호선,5799647,6339918,612387.0,668872.0,512190.0,560676.0,419370.0,461390.0,452547.0,494645.0,504932.0,555040.0,520932.0,570852.0,475320.0,519744.0,461175.0,501010.0,436447.0,475453.0,498639.0,544523.0,497625.0,544418.0,408083.0,443295.0
2020,충무로,4호선,7565164,7850413,834930.0,854996.0,697446.0,717602.0,581041.0,603567.0,583655.0,611396.0,621702.0,648697.0,670475.0,699255.0,608240.0,639361.0,564994.0,587474.0,563327.0,584119.0,623527.0,649753.0,656258.0,680109.0,559569.0,574084.0
2020,한성대입구,4호선,4034228,3943291,416002.0,401505.0,346538.0,334597.0,290801.0,283611.0,307413.0,304057.0,347027.0,342790.0,365762.0,357942.0,330669.0,320261.0,307829.0,300606.0,304177.0,297667.0,356715.0,350569.0,370474.0,363581.0,290821.0,286105.0
2020,혜화,4호선,9315976,9524809,1152838.0,1183661.0,852539.0,877058.0,623828.0,637556.0,673468.0,690179.0,785801.0,809809.0,798464.0,822254.0,760400.0,786478.0,737983.0,756986.0,655634.0,660228.0,813486.0,834456.0,848642.0,861744.0,612893.0,604400.0
2020,회현,4호선,6766086,7172962,799913.0,849230.0,604240.0,641040.0,481922.0,515441.0,527071.0,566281.0,602643.0,642223.0,610921.0,650085.0,558394.0,594179.0,461638.0,487055.0,488536.0,514401.0,564903.0,599025.0,578216.0,607426.0,487689.0,506576.0
2020,강동,5호선,5000307,4490950,371964.0,327552.0,298621.0,265735.0,438326.0,388682.0,443651.0,387549.0,470772.0,408107.0,525984.0,457032.0,391681.0,344078.0,353941.0,322809.0,434391.0,400348.0,427638.0,397566.0,410074.0,384886.0,433264.0,406606.0
2020,개롱,5호선,1554847,1614954,118531.0,122788.0,94911.0,98436.0,132178.0,137805.0,131106.0,136022.0,139850.0,144656.0,155227.0,159786.0,118196.0,121940.0,112721.0,118690.0,139330.0,144991.0,143024.0,147066.0,135054.0,140940.0,134719.0,141834.0
2020,개화산,5호선,1337518,1284040,103325.0,99887.0,85557.0,82203.0,126708.0,122932.0,120890.0,116751.0,116425.0,111943.0,128445.0,122394.0,97230.0,92736.0,95129.0,90745.0,119496.0,114898.0,118847.0,112803.0,108995.0,103637.0,116471.0,113111.0
2020,거여,5호선,1901093,1797367,139017.0,130464.0,110164.0,104346.0,162043.0,152777.0,159749.0,149370.0,167157.0,156758.0,188740.0,178144.0,144409.0,137290.0,138684.0,131238.0,177558.0,168240.0,174864.0,165248.0,166358.0,157397.0,172350.0,166095.0
2020,고덕,5호선,2087732,2079729,162930.0,161971.0,121516.0,122792.0,173319.0,176680.0,176004.0,177125.0,183211.0,185110.0,207888.0,207803.0,160791.0,160123.0,148476.0,147563.0,190857.0,187814.0,193238.0,187695.0,183935.0,179983.0,185567.0,185070.0
2020,공덕,5호선,3221663,3451503,232745.0,248092.0,192500.0,207698.0,290574.0,313095.0,285440.0,309773.0,284006.0,304370.0,329623.0,354470.0,246796.0,264185.0,220731.0,234887.0,291410.0,311195.0,284022.0,304303.0,276957.0,293905.0,286859.0,305530.0
2020,광나루,5호선,3255930,2973684,251396.0,228284.0,203464.0,184033.0,282262.0,257317.0,284248.0,258804.0,295338.0,269880.0,326514.0,297751.0,244156.0,221533.0,222494.0,201351.0,290959.0,266525.0,299231.0,276673.0,275928.0,253242.0,279940.0,258291.0
2020,광화문,5호선,7129018,7445784,630137.0,651090.0,458314.0,483231.0,620460.0,647530.0,606274.0,631917.0,619360.0,651664.0,728879.0,772427.0,556719.0,589174.0,494476.0,520512.0,594516.0,618230.0,606288.0,638172.0,609206.0,622917.0,604389.0,618920.0
2020,군자,5호선,2761736,3016028,204109.0,224056.0,167917.0,184658.0,252329.0,273268.0,244434.0,268082.0,247346.0,274572.0,270027.0,296976.0,202729.0,222834.0,196944.0,215553.0,252233.0,270588.0,247897.0,270516.0,229923.0,250806.0,245848.0,264119.0
2020,굽은다리,5호선,2283299,2151165,176010.0,166708.0,137549.0,129195.0,194129.0,182445.0,192411.0,180584.0,201182.0,187761.0,223203.0,210175.0,170941.0,159689.0,167650.0,160062.0,208578.0,196297.0,207736.0,194254.0,196538.0,185683.0,207372.0,198312.0
2020,길동,5호선,1882034,1963367,137294.0,145711.0,109042.0,115685.0,160329.0,169296.0,159918.0,166931.0,171730.0,177180.0,183983.0,190712.0,139510.0,144415.0,138778.0,144342.0,173137.0,180399.0,169980.0,175426.0,164210.0,170503.0,174123.0,182767.0
2020,김포공항,5호선,1769714,1718613,169356.0,162053.0,107096.0,99792.0,130471.0,122120.0,127284.0,123258.0,147875.0,140741.0,164296.0,159358.0,130014.0,127440.0,147506.0,142841.0,151766.0,153484.0,175405.0,172130.0,160609.0,158054.0,158036.0,157342.0
2020,까치산,5호선,7370136,7021219,547209.0,521320.0,453841.0,428637.0,668572.0,637383.0,658904.0,620016.0,664357.0,629933.0,718472.0,682825.0,546703.0,515111.0,530904.0,508946.0,675773.0,645456.0,653585.0,624675.0,606196.0,578544.0,645620.0,628373.0
2020,답십리,5호선,4082212,3757776,298235.0,274353.0,251139.0,231969.0,372781.0,343628.0,358660.0,330561.0,361168.0,332651.0,405325.0,370986.0,303768.0,275055.0,289368.0,268062.0,371800.0,342193.0,359513.0,329383.0,340927.0,314315.0,369528.0,344620.0
2020,동대문역사문화공원역,5호선,635967,737500,48346.0,56881.0,41477.0,46891.0,58691.0,66954.0,55738.0,63431.0,54368.0,63144.0,62946.0,74075.0,45375.0,53292.0,44272.0,51113.0,59436.0,68710.0,51951.0,61532.0,52119.0,62094.0,61248.0,69383.0
2020,둔촌동,5호선,2037988,2046839,158845.0,161726.0,126307.0,126521.0,175300.0,175676.0,172981.0,172627.0,184580.0,184840.0,201978.0,202543.0,153414.0,153099.0,144902.0,145815.0,182485.0,183820.0,182968.0,182571.0,171658.0,173071.0,182570.0,184530.0
2020,마곡,5호선,1970430,1891600,120858.0,113622.0,101994.0,97155.0,171028.0,162628.0,170913.0,161264.0,172983.0,165363.0,198738.0,189258.0,150146.0,143295.0,141760.0,137769.0,187385.0,182624.0,183131.0,177337.0,177297.0,172281.0,194197.0,189004.0
2020,마장,5호선,1394747,1319245,110908.0,106537.0,85412.0,81485.0,121423.0,115519.0,120394.0,113925.0,124144.0,117572.0,135253.0,127120.0,102688.0,96237.0,98847.0,93050.0,131952.0,124203.0,122680.0,114642.0,117057.0,111019.0,123989.0,117936.0
2020,마천,5호선,1383349,1397293,96510.0,97629.0,77963.0,78912.0,116273.0,117669.0,115351.0,116925.0,119914.0,122931.0,131200.0,133339.0,100917.0,101259.0,101067.0,102222.0,133056.0,133775.0,132938.0,132529.0,125301.0,125127.0,132859.0,134976.0
2020,마포,5호선,3261819,3360334,240310.0,244876.0,193569.0,198793.0,296437.0,305995.0,286218.0,294441.0,288451.0,296196.0,331585.0,343380.0,246847.0,253499.0,230848.0,237508.0,299370.0,308274.0,279578.0,292891.0,275330.0,283197.0,293276.0,301284.0
2020,명일,5호선,2020180,2065771,156258.0,159555.0,119672.0,121557.0,163615.0,168729.0,169921.0,173194.0,182252.0,184800.0,202536.0,207719.0,155568.0,157064.0,143921.0,148680.0,181846.0,187542.0,186319.0,189022.0,179172.0,182498.0,179100.0,185411.0
2020,목동,5호선,4171718,4517934,315014.0,339677.0,253189.0,274405.0,369643.0,407378.0,367434.0,398572.0,378906.0,403457.0,412936.0,447928.0,312866.0,336670.0,300552.0,323381.0,374801.0,407535.0,374985.0,400008.0,349059.0,380890.0,362333.0,398033.0
2020,발산,5호선,4492405,4646366,333999.0,344837.0,273600.0,284963.0,390063.0,404157.0,397573.0,412543.0,407256.0,423607.0,452099.0,467163.0,341231.0,352753.0,314288.0,326621.0,396900.0,409097.0,408489.0,426533.0,391985.0,402401.0,384922.0,391691.0
2020,방이,5호선,1707754,1744988,132990.0,135713.0,105629.0,106983.0,146407.0,150400.0,145985.0,148750.0,155712.0,158439.0,170633.0,175021.0,130448.0,133531.0,123230.0,125574.0,149629.0,153266.0,155970.0,158909.0,145721.0,148911.0,145400.0,149491.0
2020,방화,5호선,1710910,1627043,129756.0,123484.0,102878.0,97896.0,148698.0,140834.0,148197.0,139865.0,152213.0,145257.0,170850.0,162243.0,130757.0,124119.0,125058.0,119648.0,154326.0,146814.0,155460.0,147174.0,144498.0,137140.0,148219.0,142569.0
2020,상일동,5호선,4098058,3586270,268528.0,233132.0,226385.0,195457.0,371212.0,321308.0,386791.0,333395.0,400118.0,351389.0,464108.0,398166.0,350713.0,300544.0,279904.0,246854.0,342554.0,302101.0,341237.0,300447.0,326336.0,291974.0,340172.0,311503.0
2020,서대문,5호선,4000916,4069433,295875.0,303112.0,241429.0,241628.0,366131.0,375933.0,347462.0,357513.0,345213.0,352617.0,404823.0,413975.0,297974.0,303419.0,274930.0,275972.0,360994.0,365861.0,349202.0,353414.0,340744.0,343656.0,376139.0,382333.0
2020,송정,5호선,1743030,1636588,136173.0,127095.0,108731.0,101202.0,156832.0,146046.0,158462.0,148114.0,158200.0,149182.0,169034.0,158848.0,127128.0,118575.0,125350.0,117678.0,155970.0,146442.0,156094.0,146939.0,142487.0,134549.0,148569.0,141918.0
2020,신금호,5호선,1508074,1541959,112524.0,114091.0,91184.0,93264.0,130602.0,134128.0,132146.0,134435.0,134529.0,136326.0,150771.0,153236.0,114156.0,115893.0,107077.0,108956.0,138367.0,141862.0,136502.0,139318.0,128022.0,131727.0,132194.0,138723.0
2020,신길,5호선,903076,984597,60626.0,67652.0,53557.0,59069.0,82229.0,90778.0,78313.0,86249.0,77993.0,84873.0,88070.0,94690.0,66117.0,70656.0,64658.0,69992.0,83567.0,90093.0,82694.0,88511.0,79692.0,86734.0,85560.0,95300.0
2020,신정,5호선,3394283,2674968,245400.0,194166.0,202023.0,159156.0,302009.0,233761.0,294037.0,227283.0,296448.0,233435.0,333407.0,260538.0,257069.0,198639.0,246035.0,195434.0,314387.0,249780.0,306586.0,241821.0,286985.0,230401.0,309897.0,250554.0
2020,아차산,5호선,3682707,3622575,270677.0,261706.0,217289.0,212296.0,321873.0,317618.0,330266.0,325914.0,341079.0,336685.0,367119.0,358719.0,274336.0,266198.0,256101.0,252044.0,333267.0,328941.0,344526.0,340439.0,305114.0,301229.0,321060.0,320786.0
2020,애오개,5호선,1638315,1643437,122388.0,122922.0,100724.0,101355.0,149180.0,149447.0,144270.0,144156.0,147663.0,147651.0,166627.0,167094.0,124606.0,124188.0,115509.0,116736.0,148528.0,148595.0,142705.0,142811.0,135548.0,136229.0,140567.0,142253.0
2020,양평,5호선,1724735,1711267,117650.0,115419.0,101485.0,100669.0,161050.0,160995.0,153598.0,151380.0,150013.0,147798.0,173419.0,171464.0,130409.0,128586.0,120952.0,120865.0,159224.0,158306.0,149311.0,148194.0,145907.0,144435.0,161717.0,163156.0
2020,여의나루,5호선,2222312,2280676,127989.0,132802.0,104802.0,107878.0,243131.0,255923.0,238714.0,246668.0,248079.0,256009.0,262339.0,264949.0,192575.0,195990.0,124751.0,127126.0,177620.0,180046.0,199654.0,204085.0,154551.0,158774.0,148107.0,150426.0
2020,여의도,5호선,5641599,5996729,395108.0,415552.0,332889.0,356572.0,536630.0,562446.0,499037.0,537892.0,486227.0,523855.0,576436.0,614510.0,428062.0,465145.0,391057.0,414211.0,516871.0,545834.0,479957.0,511123.0,473895.0,507368.0,525430.0,542221.0
2020,영등포구청,5호선,1004035,1000212,66787.0,67412.0,58128.0,57910.0,92881.0,92855.0,88406.0,86988.0,88419.0,86949.0,100233.0,99842.0,75544.0,74819.0,71486.0,71033.0,95026.0,95059.0,89086.0,88716.0,84348.0,84751.0,93691.0,93878.0
2020,영등포시장,5호선,2232755,2311258,180047.0,188382.0,144024.0,149755.0,197718.0,203187.0,193418.0,198507.0,196983.0,204634.0,211901.0,220387.0,163261.0,169108.0,156972.0,161110.0,197153.0,202923.0,196571.0,203137.0,191315.0,198558.0,203392.0,211570.0
2020,오금,5호선,895817,875693,60611.0,60336.0,51367.0,51392.0,76796.0,77414.0,75468.0,74680.0,80123.0,77391.0,92990.0,89814.0,69028.0,66900.0,64327.0,62279.0,84138.0,82223.0,82438.0,79626.0,78046.0,75479.0,80485.0,78159.0
2020,오목교,5호선,5490064,5920634,437087.0,469474.0,355438.0,381904.0,483775.0,518226.0,475368.0,508050.0,489557.0,526998.0,534613.0,578478.0,409726.0,445308.0,392800.0,426180.0,482774.0,522976.0,494296.0,534737.0,464952.0,502288.0,469678.0,506015.0
2020,올림픽공원,5호선,1008248,874287,76094.0,67043.0,57312.0,52337.0,79465.0,69574.0,82016.0,71915.0,90768.0,78721.0,101104.0,86165.0,77062.0,64716.0,77452.0,64128.0,92998.0,80490.0,98842.0,88082.0,87567.0,76151.0,87568.0,74965.0
2020,왕십리,5호선,1138305,1277984,88435.0,103310.0,71320.0,81427.0,100650.0,112419.0,99452.0,113015.0,100792.0,114392.0,110116.0,123587.0,85195.0,96607.0,83207.0,93496.0,103172.0,113445.0,101503.0,114300.0,94687.0,104637.0,99776.0,107349.0
2020,우장산,5호선,3440677,3407561,267189.0,265070.0,206848.0,206389.0,289211.0,287715.0,290941.0,288312.0,310069.0,306605.0,351914.0,345234.0,266799.0,259908.0,249716.0,246005.0,310816.0,308451.0,314109.0,309185.0,288168.0,286777.0,294897.0,297910.0
2020,을지로4가,5호선,1364136,1416552,94231.0,97933.0,78816.0,82295.0,125486.0,129105.0,121589.0,128036.0,123126.0,128128.0,135903.0,141195.0,102029.0,106966.0,90571.0,93542.0,128553.0,133761.0,119507.0,124424.0,113724.0,118055.0,130601.0,133112.0
2020,장한평,5호선,4441988,4399645,331225.0,332394.0,273897.0,269916.0,402372.0,400056.0,390118.0,386544.0,390576.0,387249.0,435668.0,432049.0,328623.0,322860.0,314476.0,312826.0,406496.0,400792.0,389854.0,382425.0,373102.0,368566.0,405581.0,403968.0
2020,종로3가,5호선,3070740,3055407,313651.0,297501.0,206382.0,198380.0,246912.0,248459.0,259300.0,261842.0,277497.0,280341.0,300667.0,304236.0,253248.0,254301.0,213723.0,212727.0,246630.0,250238.0,284146.0,288856.0,257191.0,248756.0,211393.0,209770.0
2020,천호,5호선,4666898,4787359,369090.0,380575.0,292485.0,300182.0,395660.0,412400.0,406281.0,418239.0,431926.0,449933.0,452437.0,476474.0,343325.0,360525.0,339470.0,344259.0,414829.0,419043.0,425379.0,429138.0,390013.0,392633.0,406003.0,403958.0
2020,청구,5호선,987863,900690,72709.0,66182.0,61129.0,54630.0,90215.0,80728.0,86686.0,77862.0,88717.0,77960.0,96981.0,87965.0,73173.0,67288.0,69363.0,64246.0,91753.0,85031.0,86893.0,80825.0,82155.0,76220.0,88089.0,81753.0
2020,충정로,5호선,1086963,1100030,74095.0,74738.0,61360.0,63172.0,92381.0,94270.0,94266.0,96264.0,100154.0,100309.0,115736.0,116044.0,81546.0,83084.0,75789.0,76525.0,99694.0,100961.0,96035.0,96615.0,94601.0,95519.0,101306.0,102529.0
2020,행당,5호선,2009312,1776406,151607.0,132948.0,120541.0,107050.0,173168.0,154303.0,173749.0,152305.0,181621.0,159173.0,199855.0,177057.0,154792.0,134850.0,141396.0,126302.0,182040.0,161798.0,181840.0,159207.0,171618.0,152261.0,177085.0,159152.0
2020,화곡,5호선,7111515,6586825,534200.0,492997.0,441317.0,408390.0,647810.0,598853.0,638286.0,586302.0,638497.0,594304.0,692568.0,639636.0,526711.0,479619.0,507313.0,472169.0,641101.0,592146.0,628844.0,580592.0,586849.0,549272.0,628019.0,592545.0
2020,고려대,6호선,1910169,1839969,152816.0,147747.0,118795.0,115692.0,164020.0,158011.0,158842.0,153134.0,170002.0,162853.0,190461.0,183679.0,143101.0,136469.0,134481.0,129531.0,177121.0,169382.0,174342.0,167509.0,161076.0,155512.0,165112.0,160450.0
2020,공덕,6호선,4282563,4171391,320178.0,309754.0,253743.0,251334.0,389211.0,379449.0,375087.0,368968.0,372663.0,364059.0,426236.0,417024.0,332540.0,323127.0,296693.0,290747.0,392564.0,381176.0,381569.0,369994.0,364463.0,350755.0,377616.0,365004.0
2020,광흥창,6호선,2105365,2029896,164058.0,159084.0,130479.0,126620.0,185410.0,179535.0,181881.0,174990.0,186691.0,180071.0,210883.0,203355.0,159547.0,152739.0,149688.0,143772.0,190068.0,182222.0,185724.0,177500.0,177886.0,171882.0,183050.0,178126.0
2020,구산,6호선,1818684,1377216,139675.0,105433.0,112316.0,83415.0,164343.0,118954.0,161601.0,117803.0,163119.0,121228.0,178420.0,134574.0,135101.0,104179.0,128765.0,101276.0,162073.0,124611.0,162435.0,124339.0,150045.0,115577.0,160791.0,125827.0
2020,녹사평,6호선,1224353,1236723,103943.0,106659.0,86268.0,89850.0,117754.0,120914.0,112433.0,116397.0,97734.0,97248.0,109167.0,106131.0,89538.0,90272.0,84612.0,84819.0,110013.0,108904.0,115157.0,118681.0,100891.0,101471.0,96843.0,95377.0
2020,대흥,6호선,1916268,1973487,148764.0,155450.0,118879.0,123977.0,167382.0,174205.0,163697.0,169366.0,168763.0,174283.0,190117.0,196277.0,146789.0,149944.0,135188.0,138622.0,173252.0,177078.0,171474.0,174935.0,165154.0,168471.0,166809.0,170879.0
2020,독바위,6호선,716141,777218,52424.0,56840.0,42802.0,45862.0,63338.0,69772.0,62322.0,68683.0,63158.0,68639.0,70824.0,75523.0,53920.0,57149.0,51597.0,55369.0,66774.0,73396.0,65973.0,72137.0,59668.0,63919.0,63341.0,69929.0
2020,돌곶이,6호선,2200628,2056768,157447.0,147089.0,128772.0,121126.0,205829.0,193800.0,198562.0,184940.0,204174.0,191592.0,228503.0,214630.0,173175.0,162657.0,150169.0,139380.0,191632.0,177816.0,190429.0,174859.0,181266.0,169060.0,190670.0,179819.0
2020,동묘앞,6호선,2126590,2124455,168831.0,167459.0,129914.0,129600.0,183449.0,184828.0,187633.0,187416.0,194908.0,192478.0,202191.0,204544.0,155629.0,155135.0,145312.0,145788.0,192060.0,192116.0,198373.0,196359.0,179222.0,179592.0,189068.0,189140.0
2020,디지털미디어시티,6호선,3254274,3505545,236097.0,254505.0,196889.0,209733.0,296484.0,319080.0,281230.0,301785.0,282078.0,301054.0,318552.0,347273.0,243536.0,262459.0,230516.0,248805.0,300298.0,323947.0,290619.0,312893.0,279320.0,300202.0,298655.0,323809.0
2020,마포구청,6호선,3453663,3058272,257525.0,230346.0,211746.0,187580.0,307254.0,273238.0,302596.0,265324.0,304666.0,267351.0,338667.0,297686.0,256498.0,223691.0,248655.0,221368.0,316701.0,278904.0,307374.0,270880.0,292815.0,260659.0,309166.0,281245.0
2020,망원,6호선,3556434,3899734,265837.0,289374.0,220648.0,239657.0,315848.0,346211.0,314831.0,345530.0,325329.0,359927.0,344827.0,380644.0,268383.0,296740.0,255649.0,278904.0,327366.0,358061.0,321105.0,354018.0,298049.0,326056.0,298562.0,324612.0
2020,버티고개,6호선,555875,542056,41505.0,40283.0,33142.0,32507.0,48864.0,47286.0,47367.0,45847.0,47937.0,46850.0,54875.0,52885.0,42059.0,40966.0,39611.0,39101.0,51623.0,50658.0,51526.0,50448.0,48128.0,47094.0,49238.0,48131.0
2020,보문,6호선,1826610,1674328,134838.0,123373.0,113444.0,103315.0,166116.0,153547.0,161184.0,147530.0,164816.0,150709.0,178302.0,163538.0,136743.0,124058.0,130225.0,119391.0,165715.0,151644.0,161946.0,147641.0,152433.0,140084.0,160848.0,149498.0
2020,봉화산,6호선,2273667,2082665,175781.0,160294.0,140002.0,127822.0,208176.0,189240.0,199933.0,181731.0,201088.0,183895.0,223883.0,204077.0,170826.0,154551.0,160900.0,148021.0,206500.0,189410.0,199801.0,183339.0,188224.0,173001.0,198553.0,187284.0
2020,불광,6호선,1199642,1195938,93299.0,89522.0,72484.0,70829.0,102314.0,103156.0,105030.0,105833.0,107529.0,108297.0,117252.0,118613.0,89931.0,89552.0,90952.0,88902.0,110238.0,110858.0,109282.0,109458.0,99164.0,98305.0,102167.0,102613.0
